,date,date_end,site,site_name,variable,site_network_id,value,data_capture,ratified_id,period,less_than,liquid_volume,funnel_diameter,emep_code,unit_name,period_name,network_parameter_id,network_id
5061,23/09/2016 22:00,23/09/2016 23:00,ed10,Edinburgh Glasgow Road,no2,2863,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5062,NA,NA,ed10,Edinburgh Glasgow Road,no2,2863,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5063,24/09/2016 00:00,24/09/2016 01:00,ed10,Edinburgh Glasgow Road,no2,2863,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5064,24/09/2016 01:00,24/09/2016 02:00,ed10,Edinburgh Glasgow Road,no2,2863,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5065,24/09/2016 02:00,24/09/2016 03:00,ed10,Edinburgh Glasgow Road,no2,2863,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5066,24/09/2016 03:00,24/09/2016 04:00,ed10,Edinburgh Glasgow Road,no2,2863,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5067,24/09/2016 04:00,24/09/2016 05:00,ed10,Edinburgh Glasgow Road,no2,2863,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5068,24/09/2016 05:00,24/09/2016 06:00,ed10,Edinburgh Glasgow Road,no2,2863,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5069,24/09/2016 06:00,24/09/2016 07:00,ed10,Edinburgh Glasgow Road,no2,2863,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5070,24/09/2016 07:00,24/09/2016 08:00,ed10,Edinburgh Glasgow Road,no2,2863,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5071,24/09/2016 08:00,24/09/2016 09:00,ed10,Edinburgh Glasgow Road,no2,2863,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5072,24/09/2016 09:00,24/09/2016 10:00,ed10,Edinburgh Glasgow Road,no2,2863,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5073,24/09/2016 10:00,24/09/2016 11:00,ed10,Edinburgh Glasgow Road,no2,2863,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5074,24/09/2016 11:00,24/09/2016 12:00,ed10,Edinburgh Glasgow Road,no2,2863,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5075,24/09/2016 12:00,24/09/2016 13:00,ed10,Edinburgh Glasgow Road,no2,2863,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5076,24/09/2016 13:00,24/09/2016 14:00,ed10,Edinburgh Glasgow Road,no2,2863,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5077,24/09/2016 14:00,24/09/2016 15:00,ed10,Edinburgh Glasgow Road,no2,2863,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5078,24/09/2016 15:00,24/09/2016 16:00,ed10,Edinburgh Glasgow Road,no2,2863,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5079,24/09/2016 16:00,24/09/2016 17:00,ed10,Edinburgh Glasgow Road,no2,2863,7.65,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5080,24/09/2016 17:00,24/09/2016 18:00,ed10,Edinburgh Glasgow Road,no2,2863,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5081,24/09/2016 18:00,24/09/2016 19:00,ed10,Edinburgh Glasgow Road,no2,2863,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5082,24/09/2016 19:00,24/09/2016 20:00,ed10,Edinburgh Glasgow Road,no2,2863,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5083,24/09/2016 20:00,24/09/2016 21:00,ed10,Edinburgh Glasgow Road,no2,2863,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5084,24/09/2016 21:00,24/09/2016 22:00,ed10,Edinburgh Glasgow Road,no2,2863,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5085,24/09/2016 22:00,24/09/2016 23:00,ed10,Edinburgh Glasgow Road,no2,2863,9.5625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5086,NA,NA,ed10,Edinburgh Glasgow Road,no2,2863,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5375,23/09/2016 00:00,23/09/2016 01:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5376,23/09/2016 01:00,23/09/2016 02:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5377,23/09/2016 02:00,23/09/2016 03:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5378,23/09/2016 03:00,23/09/2016 04:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5379,23/09/2016 04:00,23/09/2016 05:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5380,23/09/2016 05:00,23/09/2016 06:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5381,23/09/2016 06:00,23/09/2016 07:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5382,23/09/2016 07:00,23/09/2016 08:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5383,23/09/2016 08:00,23/09/2016 09:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5384,23/09/2016 09:00,23/09/2016 10:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5385,23/09/2016 10:00,23/09/2016 11:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5386,23/09/2016 11:00,23/09/2016 12:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5387,23/09/2016 12:00,23/09/2016 13:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5388,23/09/2016 13:00,23/09/2016 14:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5389,23/09/2016 14:00,23/09/2016 15:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5390,23/09/2016 15:00,23/09/2016 16:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5391,23/09/2016 16:00,23/09/2016 17:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5392,23/09/2016 17:00,23/09/2016 18:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5393,23/09/2016 18:00,23/09/2016 19:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5394,23/09/2016 19:00,23/09/2016 20:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5395,23/09/2016 20:00,23/09/2016 21:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5396,23/09/2016 21:00,23/09/2016 22:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5397,23/09/2016 22:00,23/09/2016 23:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5398,NA,NA,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5399,24/09/2016 00:00,24/09/2016 01:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5400,24/09/2016 01:00,24/09/2016 02:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5401,24/09/2016 02:00,24/09/2016 03:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5402,24/09/2016 03:00,24/09/2016 04:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5403,24/09/2016 04:00,24/09/2016 05:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5404,24/09/2016 05:00,24/09/2016 06:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5405,24/09/2016 06:00,24/09/2016 07:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5406,24/09/2016 07:00,24/09/2016 08:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5407,24/09/2016 08:00,24/09/2016 09:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5408,24/09/2016 09:00,24/09/2016 10:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5409,24/09/2016 10:00,24/09/2016 11:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5410,24/09/2016 11:00,24/09/2016 12:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5411,24/09/2016 12:00,24/09/2016 13:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5412,24/09/2016 13:00,24/09/2016 14:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5413,24/09/2016 14:00,24/09/2016 15:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5414,24/09/2016 15:00,24/09/2016 16:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5415,24/09/2016 16:00,24/09/2016 17:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5416,24/09/2016 17:00,24/09/2016 18:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5417,24/09/2016 18:00,24/09/2016 19:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5418,24/09/2016 19:00,24/09/2016 20:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5419,24/09/2016 20:00,24/09/2016 21:00,ed11,Edinburgh Currie,no2,3172,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5420,24/09/2016 21:00,24/09/2016 22:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5421,24/09/2016 22:00,24/09/2016 23:00,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5422,NA,NA,ed11,Edinburgh Currie,no2,3172,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5711,23/09/2016 00:00,23/09/2016 01:00,ed3,Edinburgh St Leonards,no2,2053,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5712,23/09/2016 01:00,23/09/2016 02:00,ed3,Edinburgh St Leonards,no2,2053,2.295,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5713,23/09/2016 02:00,23/09/2016 03:00,ed3,Edinburgh St Leonards,no2,2053,1.72125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5714,23/09/2016 03:00,23/09/2016 04:00,ed3,Edinburgh St Leonards,no2,2053,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5715,23/09/2016 04:00,23/09/2016 05:00,ed3,Edinburgh St Leonards,no2,2053,2.6775,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5716,23/09/2016 05:00,23/09/2016 06:00,ed3,Edinburgh St Leonards,no2,2053,6.69375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5717,23/09/2016 06:00,23/09/2016 07:00,ed3,Edinburgh St Leonards,no2,2053,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5718,23/09/2016 07:00,23/09/2016 08:00,ed3,Edinburgh St Leonards,no2,2053,28.6875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5719,23/09/2016 08:00,23/09/2016 09:00,ed3,Edinburgh St Leonards,no2,2053,16.83,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5720,23/09/2016 09:00,23/09/2016 10:00,ed3,Edinburgh St Leonards,no2,2053,9.75375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5721,23/09/2016 10:00,23/09/2016 11:00,ed3,Edinburgh St Leonards,no2,2053,11.475,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5722,23/09/2016 11:00,23/09/2016 12:00,ed3,Edinburgh St Leonards,no2,2053,7.65,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5723,23/09/2016 12:00,23/09/2016 13:00,ed3,Edinburgh St Leonards,no2,2053,8.60625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5724,23/09/2016 13:00,23/09/2016 14:00,ed3,Edinburgh St Leonards,no2,2053,9.18,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5725,23/09/2016 14:00,23/09/2016 15:00,ed3,Edinburgh St Leonards,no2,2053,9.37125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5726,23/09/2016 15:00,23/09/2016 16:00,ed3,Edinburgh St Leonards,no2,2053,11.66625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5727,23/09/2016 16:00,23/09/2016 17:00,ed3,Edinburgh St Leonards,no2,2053,7.07625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5728,23/09/2016 17:00,23/09/2016 18:00,ed3,Edinburgh St Leonards,no2,2053,16.4475,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5729,23/09/2016 18:00,23/09/2016 19:00,ed3,Edinburgh St Leonards,no2,2053,9.37125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5730,23/09/2016 19:00,23/09/2016 20:00,ed3,Edinburgh St Leonards,no2,2053,4.01625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5731,23/09/2016 20:00,23/09/2016 21:00,ed3,Edinburgh St Leonards,no2,2053,1.72125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5732,23/09/2016 21:00,23/09/2016 22:00,ed3,Edinburgh St Leonards,no2,2053,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5733,23/09/2016 22:00,23/09/2016 23:00,ed3,Edinburgh St Leonards,no2,2053,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5734,NA,NA,ed3,Edinburgh St Leonards,no2,2053,2.295,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5735,24/09/2016 00:00,24/09/2016 01:00,ed3,Edinburgh St Leonards,no2,2053,1.1475,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5736,24/09/2016 01:00,24/09/2016 02:00,ed3,Edinburgh St Leonards,no2,2053,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5737,24/09/2016 02:00,24/09/2016 03:00,ed3,Edinburgh St Leonards,no2,2053,0,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5738,24/09/2016 03:00,24/09/2016 04:00,ed3,Edinburgh St Leonards,no2,2053,0.765,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5739,24/09/2016 04:00,24/09/2016 05:00,ed3,Edinburgh St Leonards,no2,2053,0.765,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5740,24/09/2016 05:00,24/09/2016 06:00,ed3,Edinburgh St Leonards,no2,2053,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5741,24/09/2016 06:00,24/09/2016 07:00,ed3,Edinburgh St Leonards,no2,2053,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5742,24/09/2016 07:00,24/09/2016 08:00,ed3,Edinburgh St Leonards,no2,2053,2.295,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5743,24/09/2016 08:00,24/09/2016 09:00,ed3,Edinburgh St Leonards,no2,2053,2.86875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5744,24/09/2016 09:00,24/09/2016 10:00,ed3,Edinburgh St Leonards,no2,2053,3.06,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5745,24/09/2016 10:00,24/09/2016 11:00,ed3,Edinburgh St Leonards,no2,2053,3.4425,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5746,24/09/2016 11:00,24/09/2016 12:00,ed3,Edinburgh St Leonards,no2,2053,3.63375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5747,24/09/2016 12:00,24/09/2016 13:00,ed3,Edinburgh St Leonards,no2,2053,3.25125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5748,24/09/2016 13:00,24/09/2016 14:00,ed3,Edinburgh St Leonards,no2,2053,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5749,24/09/2016 14:00,24/09/2016 15:00,ed3,Edinburgh St Leonards,no2,2053,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5750,24/09/2016 15:00,24/09/2016 16:00,ed3,Edinburgh St Leonards,no2,2053,4.59,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5751,24/09/2016 16:00,24/09/2016 17:00,ed3,Edinburgh St Leonards,no2,2053,7.2675,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5752,24/09/2016 17:00,24/09/2016 18:00,ed3,Edinburgh St Leonards,no2,2053,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5753,24/09/2016 18:00,24/09/2016 19:00,ed3,Edinburgh St Leonards,no2,2053,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5754,24/09/2016 19:00,24/09/2016 20:00,ed3,Edinburgh St Leonards,no2,2053,7.65,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5755,24/09/2016 20:00,24/09/2016 21:00,ed3,Edinburgh St Leonards,no2,2053,8.0325,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5756,24/09/2016 21:00,24/09/2016 22:00,ed3,Edinburgh St Leonards,no2,2053,5.92875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5757,24/09/2016 22:00,24/09/2016 23:00,ed3,Edinburgh St Leonards,no2,2053,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5758,NA,NA,ed3,Edinburgh St Leonards,no2,2053,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5855,23/09/2016 00:00,23/09/2016 01:00,ed3,Edinburgh St Leonards,o3,2054,58.07487,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5856,23/09/2016 01:00,23/09/2016 02:00,ed3,Edinburgh St Leonards,o3,2054,52.68648,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5857,23/09/2016 02:00,23/09/2016 03:00,ed3,Edinburgh St Leonards,o3,2054,50.69078,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5858,23/09/2016 03:00,23/09/2016 04:00,ed3,Edinburgh St Leonards,o3,2054,48.89465,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5859,23/09/2016 04:00,23/09/2016 05:00,ed3,Edinburgh St Leonards,o3,2054,50.89035,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5860,23/09/2016 05:00,23/09/2016 06:00,ed3,Edinburgh St Leonards,o3,2054,48.49551,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5861,23/09/2016 06:00,23/09/2016 07:00,ed3,Edinburgh St Leonards,o3,2054,41.9097,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5862,23/09/2016 07:00,23/09/2016 08:00,ed3,Edinburgh St Leonards,o3,2054,27.9398,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5863,23/09/2016 08:00,23/09/2016 09:00,ed3,Edinburgh St Leonards,o3,2054,39.51486,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5864,23/09/2016 09:00,23/09/2016 10:00,ed3,Edinburgh St Leonards,o3,2054,47.49766,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5865,23/09/2016 10:00,23/09/2016 11:00,ed3,Edinburgh St Leonards,o3,2054,47.8968,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5866,23/09/2016 11:00,23/09/2016 12:00,ed3,Edinburgh St Leonards,o3,2054,53.8839,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5867,23/09/2016 12:00,23/09/2016 13:00,ed3,Edinburgh St Leonards,o3,2054,52.08777,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5868,23/09/2016 13:00,23/09/2016 14:00,ed3,Edinburgh St Leonards,o3,2054,54.88175,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5869,23/09/2016 14:00,23/09/2016 15:00,ed3,Edinburgh St Leonards,o3,2054,56.27874,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5870,23/09/2016 15:00,23/09/2016 16:00,ed3,Edinburgh St Leonards,o3,2054,54.48261,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5871,23/09/2016 16:00,23/09/2016 17:00,ed3,Edinburgh St Leonards,o3,2054,58.67358,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5872,23/09/2016 17:00,23/09/2016 18:00,ed3,Edinburgh St Leonards,o3,2054,48.69508,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5873,23/09/2016 18:00,23/09/2016 19:00,ed3,Edinburgh St Leonards,o3,2054,55.08132,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5874,23/09/2016 19:00,23/09/2016 20:00,ed3,Edinburgh St Leonards,o3,2054,62.26584,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5875,23/09/2016 20:00,23/09/2016 21:00,ed3,Edinburgh St Leonards,o3,2054,65.05982,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5876,23/09/2016 21:00,23/09/2016 22:00,ed3,Edinburgh St Leonards,o3,2054,63.8624,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5877,23/09/2016 22:00,23/09/2016 23:00,ed3,Edinburgh St Leonards,o3,2054,65.8581,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5878,NA,NA,ed3,Edinburgh St Leonards,o3,2054,66.65638,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5879,24/09/2016 00:00,24/09/2016 01:00,ed3,Edinburgh St Leonards,o3,2054,68.25294,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5880,24/09/2016 01:00,24/09/2016 02:00,ed3,Edinburgh St Leonards,o3,2054,67.8538,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5881,24/09/2016 02:00,24/09/2016 03:00,ed3,Edinburgh St Leonards,o3,2054,65.8581,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5882,24/09/2016 03:00,24/09/2016 04:00,ed3,Edinburgh St Leonards,o3,2054,62.86455,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5883,24/09/2016 04:00,24/09/2016 05:00,ed3,Edinburgh St Leonards,o3,2054,60.86885,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5884,24/09/2016 05:00,24/09/2016 06:00,ed3,Edinburgh St Leonards,o3,2054,59.871,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5885,24/09/2016 06:00,24/09/2016 07:00,ed3,Edinburgh St Leonards,o3,2054,61.8667,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5886,24/09/2016 07:00,24/09/2016 08:00,ed3,Edinburgh St Leonards,o3,2054,57.47616,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5887,24/09/2016 08:00,24/09/2016 09:00,ed3,Edinburgh St Leonards,o3,2054,55.8796,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5888,24/09/2016 09:00,24/09/2016 10:00,ed3,Edinburgh St Leonards,o3,2054,57.07702,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5889,24/09/2016 10:00,24/09/2016 11:00,ed3,Edinburgh St Leonards,o3,2054,56.07917,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5890,24/09/2016 11:00,24/09/2016 12:00,ed3,Edinburgh St Leonards,o3,2054,54.28304,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5891,24/09/2016 12:00,24/09/2016 13:00,ed3,Edinburgh St Leonards,o3,2054,56.87745,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5892,24/09/2016 13:00,24/09/2016 14:00,ed3,Edinburgh St Leonards,o3,2054,57.8753,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5893,24/09/2016 14:00,24/09/2016 15:00,ed3,Edinburgh St Leonards,o3,2054,49.8925,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5894,24/09/2016 15:00,24/09/2016 16:00,ed3,Edinburgh St Leonards,o3,2054,51.68863,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5895,24/09/2016 16:00,24/09/2016 17:00,ed3,Edinburgh St Leonards,o3,2054,52.68648,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5896,24/09/2016 17:00,24/09/2016 18:00,ed3,Edinburgh St Leonards,o3,2054,57.67573,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5897,24/09/2016 18:00,24/09/2016 19:00,ed3,Edinburgh St Leonards,o3,2054,57.8753,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5898,24/09/2016 19:00,24/09/2016 20:00,ed3,Edinburgh St Leonards,o3,2054,53.8839,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
5899,24/09/2016 20:00,24/09/2016 21:00,ed3,Edinburgh St Leonards,o3,2054,49.49336,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
