"","date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","verify_id","validity_id","unit_id","unit_name","statistic_type","network_parameter_id","network_id"
"183",2016-08-17,2016-08-18,"brt3","Brighton Preston Park","o3",NA,61837,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"184",2016-08-18,2016-08-19,"brt3","Brighton Preston Park","o3",NA,61837,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"185",2016-08-15,2016-08-16,"burw","Bury Whitefield Roadside","no2",23.531719,74716,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"186",2016-08-16,2016-08-17,"burw","Bury Whitefield Roadside","no2",15.794063,74716,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"187",2016-08-17,2016-08-18,"burw","Bury Whitefield Roadside","no2",13.865625,74716,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"188",2016-08-18,2016-08-19,"burw","Bury Whitefield Roadside","no2",12.351562,74716,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"189",2016-08-15,2016-08-16,"bush","Bush Estate","o3",NA,67,12,1,0,0,24,"ugm-3","daily_mean",14,"rural"
"190",2016-08-16,2016-08-17,"bush","Bush Estate","o3",NA,67,12,1,0,0,24,"ugm-3","daily_mean",14,"rural"
"191",2016-08-17,2016-08-18,"bush","Bush Estate","o3",41.643607,67,12,1,0,0,24,"ugm-3","daily_mean",14,"rural"
"192",2016-08-18,2016-08-19,"bush","Bush Estate","o3",40.645757,67,12,1,0,0,24,"ugm-3","daily_mean",14,"rural"
"193",2016-08-15,2016-08-16,"bush","Bush Estate","no2",NA,61492,12,1,0,0,24,"ugm-3","daily_mean",16,"rural"
"194",2016-08-16,2016-08-17,"bush","Bush Estate","no2",NA,61492,12,1,0,0,24,"ugm-3","daily_mean",16,"rural"
"195",2016-08-17,2016-08-18,"bush","Bush Estate","no2",11.076562,61492,12,1,0,0,24,"ugm-3","daily_mean",16,"rural"
"196",2016-08-18,2016-08-19,"bush","Bush Estate","no2",10.64625,61492,12,1,0,0,24,"ugm-3","daily_mean",16,"rural"
"197",2016-08-15,2016-08-16,"ca1","Camden Kerbside","no2",57.454687,216,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"198",2016-08-16,2016-08-17,"ca1","Camden Kerbside","no2",NA,216,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"199",2016-08-17,2016-08-18,"ca1","Camden Kerbside","no2",NA,216,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"200",2016-08-18,2016-08-19,"ca1","Camden Kerbside","no2",NA,216,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"201",2016-08-15,2016-08-16,"ca1","Camden Kerbside","pm25",11.883333,65470,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"202",2016-08-16,2016-08-17,"ca1","Camden Kerbside","pm25",NA,65470,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"203",2016-08-17,2016-08-18,"ca1","Camden Kerbside","pm25",NA,65470,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"204",2016-08-18,2016-08-19,"ca1","Camden Kerbside","pm25",NA,65470,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"205",2016-08-15,2016-08-16,"cae6","Hafod-yr-ynys Roadside","no2",68.475469,74655,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"206",2016-08-16,2016-08-17,"cae6","Hafod-yr-ynys Roadside","no2",72.746719,74655,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"207",2016-08-17,2016-08-18,"cae6","Hafod-yr-ynys Roadside","no2",71.447812,74655,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"208",2016-08-18,2016-08-19,"cae6","Hafod-yr-ynys Roadside","no2",79.711406,74655,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"209",2016-08-15,2016-08-16,"cam","Cambridge Roadside","no2",23.01375,378,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"210",2016-08-16,2016-08-17,"cam","Cambridge Roadside","no2",23.499844,378,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"211",2016-08-17,2016-08-18,"cam","Cambridge Roadside","no2",26.830781,378,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"212",2016-08-18,2016-08-19,"cam","Cambridge Roadside","no2",27.037969,378,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"213",2016-08-15,2016-08-16,"cank","Cannock A5190 Roadside","no2",23.786719,76209,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"214",2016-08-16,2016-08-17,"cank","Cannock A5190 Roadside","no2",24.296719,76209,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"215",2016-08-17,2016-08-18,"cank","Cannock A5190 Roadside","no2",27.659531,76209,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"216",2016-08-18,2016-08-19,"cank","Cannock A5190 Roadside","no2",29.893207,76209,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"217",2016-08-15,2016-08-16,"cant","Canterbury","no2",NA,416,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"218",2016-08-16,2016-08-17,"cant","Canterbury","no2",NA,416,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"219",2016-08-17,2016-08-18,"cant","Canterbury","no2",16.742344,416,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"220",2016-08-18,2016-08-19,"cant","Canterbury","no2",20.184844,416,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"221",2016-08-15,2016-08-16,"cant","Canterbury","o3",NA,68783,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"222",2016-08-16,2016-08-17,"cant","Canterbury","o3",NA,68783,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"223",2016-08-17,2016-08-18,"cant","Canterbury","o3",46.832427,68783,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"224",2016-08-18,2016-08-19,"cant","Canterbury","o3",53.401606,68783,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"225",2016-08-15,2016-08-16,"card","Cardiff Centre","o3",47.156728,105,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"226",2016-08-16,2016-08-17,"card","Cardiff Centre","o3",58.67358,105,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"227",2016-08-17,2016-08-18,"card","Cardiff Centre","o3",62.964335,105,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"228",2016-08-18,2016-08-19,"card","Cardiff Centre","o3",69.658245,105,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"229",2016-08-15,2016-08-16,"card","Cardiff Centre","no2",17.316094,106,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"230",2016-08-16,2016-08-17,"card","Cardiff Centre","no2",18.686719,106,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"231",2016-08-17,2016-08-18,"card","Cardiff Centre","no2",21.850312,106,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"232",2016-08-18,2016-08-19,"card","Cardiff Centre","no2",20.447812,106,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"233",2016-08-15,2016-08-16,"card","Cardiff Centre","co",0.139704,107,12,1,0,0,27,"mgm-3","daily_mean",1,"aun"
"234",2016-08-16,2016-08-17,"card","Cardiff Centre","co",0.140189,107,12,1,0,0,27,"mgm-3","daily_mean",1,"aun"
"235",2016-08-17,2016-08-18,"card","Cardiff Centre","co",0.178996,107,12,1,0,0,27,"mgm-3","daily_mean",1,"aun"
"236",2016-08-18,2016-08-19,"card","Cardiff Centre","co",0.211011,107,12,1,0,0,27,"mgm-3","daily_mean",1,"aun"
"237",2016-08-15,2016-08-16,"card","Cardiff Centre","pm25",7.795833,65089,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"238",2016-08-16,2016-08-17,"card","Cardiff Centre","pm25",8.733333,65089,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"239",2016-08-17,2016-08-18,"card","Cardiff Centre","pm25",17.525,65089,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"240",2016-08-18,2016-08-19,"card","Cardiff Centre","pm25",23.179167,65089,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"241",2016-08-15,2016-08-16,"carl","Carlisle Roadside","no2",19.635,64685,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"242",2016-08-16,2016-08-17,"carl","Carlisle Roadside","no2",21.165,64685,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"243",2016-08-17,2016-08-18,"carl","Carlisle Roadside","no2",19.648859,64685,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"244",2016-08-18,2016-08-19,"carl","Carlisle Roadside","no2",22.95,64685,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"245",2016-08-15,2016-08-16,"carl","Carlisle Roadside","pm25",7.36087,65527,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"246",2016-08-16,2016-08-17,"carl","Carlisle Roadside","pm25",11.656522,65527,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"247",2016-08-17,2016-08-18,"carl","Carlisle Roadside","pm25",11.030435,65527,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"248",2016-08-18,2016-08-19,"carl","Carlisle Roadside","pm25",13.720833,65527,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"249",2016-08-15,2016-08-16,"chat","Chatham Roadside","no2",8.407031,66528,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"250",2016-08-16,2016-08-17,"chat","Chatham Roadside","no2",14.801087,66528,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"251",2016-08-17,2016-08-18,"chat","Chatham Roadside","no2",21.133125,66528,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"252",2016-08-18,2016-08-19,"chat","Chatham Roadside","no2",22.766719,66528,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"253",2016-08-15,2016-08-16,"chat","Chatham Roadside","pm25",NA,66533,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"254",2016-08-16,2016-08-17,"chat","Chatham Roadside","pm25",NA,66533,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"255",2016-08-17,2016-08-18,"chat","Chatham Roadside","pm25",16.404167,66533,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"256",2016-08-18,2016-08-19,"chat","Chatham Roadside","pm25",16.825,66533,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"257",2016-08-15,2016-08-16,"chbo","Chilbolton Observatory","o3",49.102535,75658,12,1,0,0,24,"ugm-3","daily_mean",14,"rural"
"258",2016-08-16,2016-08-17,"chbo","Chilbolton Observatory","o3",58.698526,75658,12,1,0,0,24,"ugm-3","daily_mean",14,"rural"
"259",2016-08-17,2016-08-18,"chbo","Chilbolton Observatory","o3",76.884343,75658,12,1,0,0,24,"ugm-3","daily_mean",14,"rural"
"260",2016-08-18,2016-08-19,"chbo","Chilbolton Observatory","o3",73.458391,75658,12,1,0,0,24,"ugm-3","daily_mean",14,"rural"
"261",2016-08-15,2016-08-16,"chbo","Chilbolton Observatory","no2",NA,75661,12,1,0,0,24,"ugm-3","daily_mean",16,"rural"
"262",2016-08-16,2016-08-17,"chbo","Chilbolton Observatory","no2",NA,75661,12,1,0,0,24,"ugm-3","daily_mean",16,"rural"
"263",2016-08-17,2016-08-18,"chbo","Chilbolton Observatory","no2",NA,75661,12,1,0,0,24,"ugm-3","daily_mean",16,"rural"
"264",2016-08-18,2016-08-19,"chbo","Chilbolton Observatory","no2",NA,75661,12,1,0,0,24,"ugm-3","daily_mean",16,"rural"
"265",2016-08-15,2016-08-16,"chbo","Chilbolton Observatory","pm25",5.191667,75667,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",12,"rural"
"266",2016-08-16,2016-08-17,"chbo","Chilbolton Observatory","pm25",8.9625,75667,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",12,"rural"
"267",2016-08-17,2016-08-18,"chbo","Chilbolton Observatory","pm25",14.704167,75667,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",12,"rural"
"268",2016-08-18,2016-08-19,"chbo","Chilbolton Observatory","pm25",20.116667,75667,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",12,"rural"
"269",2016-08-15,2016-08-16,"chlg","Chesterfield Loundsley Green","no2",4.255312,75164,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"270",2016-08-16,2016-08-17,"chlg","Chesterfield Loundsley Green","no2",2.016094,75164,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"271",2016-08-17,2016-08-18,"chlg","Chesterfield Loundsley Green","no2",3.4425,75164,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"272",2016-08-18,2016-08-19,"chlg","Chesterfield Loundsley Green","no2",3.625781,75164,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"273",2016-08-15,2016-08-16,"chlg","Chesterfield Loundsley Green","pm25",8.430435,75169,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"274",2016-08-16,2016-08-17,"chlg","Chesterfield Loundsley Green","pm25",7.26087,75169,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"275",2016-08-17,2016-08-18,"chlg","Chesterfield Loundsley Green","pm25",11.382609,75169,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"276",2016-08-18,2016-08-19,"chlg","Chesterfield Loundsley Green","pm25",10.83913,75169,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"277",2016-08-15,2016-08-16,"chp","Chepstow A48","no2",30.687656,64680,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"278",2016-08-16,2016-08-17,"chp","Chepstow A48","no2",28.49625,64680,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"279",2016-08-17,2016-08-18,"chp","Chepstow A48","no2",35.835469,64680,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"280",2016-08-18,2016-08-19,"chp","Chepstow A48","no2",41.317969,64680,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"281",2016-08-15,2016-08-16,"chp","Chepstow A48","pm25",10.728571,66373,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"282",2016-08-16,2016-08-17,"chp","Chepstow A48","pm25",10.034783,66373,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"283",2016-08-17,2016-08-18,"chp","Chepstow A48","pm25",17.708696,66373,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"284",2016-08-18,2016-08-19,"chp","Chepstow A48","pm25",26.469565,66373,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"285",2016-08-15,2016-08-16,"chs7","Chesterfield Roadside","no2",22.647188,64773,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"286",2016-08-16,2016-08-17,"chs7","Chesterfield Roadside","no2",21.555469,64773,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"287",2016-08-17,2016-08-18,"chs7","Chesterfield Roadside","no2",24.535781,64773,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"288",2016-08-18,2016-08-19,"chs7","Chesterfield Roadside","no2",26.727188,64773,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"289",2016-08-15,2016-08-16,"chs7","Chesterfield Roadside","pm25",9.570833,65712,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"290",2016-08-16,2016-08-17,"chs7","Chesterfield Roadside","pm25",8.579167,65712,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"291",2016-08-17,2016-08-18,"chs7","Chesterfield Roadside","pm25",11.870833,65712,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"292",2016-08-18,2016-08-19,"chs7","Chesterfield Roadside","pm25",12.208333,65712,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"293",2016-08-15,2016-08-16,"cll2","London Bloomsbury","o3",34.683603,95,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"294",2016-08-16,2016-08-17,"cll2","London Bloomsbury","o3",38.583533,95,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"295",2016-08-17,2016-08-18,"cll2","London Bloomsbury","o3",44.670418,95,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"296",2016-08-18,2016-08-19,"cll2","London Bloomsbury","o3",45.377229,95,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"297",2016-08-15,2016-08-16,"cll2","London Bloomsbury","no2",30.639844,96,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"298",2016-08-16,2016-08-17,"cll2","London Bloomsbury","no2",34.026562,96,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"299",2016-08-17,2016-08-18,"cll2","London Bloomsbury","no2",36.628533,96,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"300",2016-08-18,2016-08-19,"cll2","London Bloomsbury","no2",45.015469,96,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"301",2016-08-15,2016-08-16,"cll2","London Bloomsbury","pm25",7.958333,24458,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"302",2016-08-16,2016-08-17,"cll2","London Bloomsbury","pm25",11.2875,24458,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"303",2016-08-17,2016-08-18,"cll2","London Bloomsbury","pm25",15.029167,24458,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"304",2016-08-18,2016-08-19,"cll2","London Bloomsbury","pm25",16.1375,24458,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"305",2016-08-15,2016-08-16,"coal","Coventry Allesley","no2",21.698906,74632,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"306",2016-08-16,2016-08-17,"coal","Coventry Allesley","no2",21.021562,74632,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"307",2016-08-17,2016-08-18,"coal","Coventry Allesley","no2",20.247554,74632,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"308",2016-08-18,2016-08-19,"coal","Coventry Allesley","no2",19.449293,74632,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"309",2016-08-15,2016-08-16,"coal","Coventry Allesley","o3",49.285475,74634,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"310",2016-08-16,2016-08-17,"coal","Coventry Allesley","o3",52.910996,74634,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"311",2016-08-17,2016-08-18,"coal","Coventry Allesley","o3",70.326733,74634,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"312",2016-08-18,2016-08-19,"coal","Coventry Allesley","o3",79.975508,74634,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"313",2016-08-15,2016-08-16,"coal","Coventry Allesley","pm25",8.533333,74635,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"314",2016-08-16,2016-08-17,"coal","Coventry Allesley","pm25",7.3125,74635,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"315",2016-08-17,2016-08-18,"coal","Coventry Allesley","pm25",12.995652,74635,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"316",2016-08-18,2016-08-19,"coal","Coventry Allesley","pm25",15.847826,74635,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"317",2016-08-15,2016-08-16,"cw","Shaw Crompton Way","no2",23.828011,74622,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"318",2016-08-16,2016-08-17,"cw","Shaw Crompton Way","no2",15.794063,74622,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"319",2016-08-17,2016-08-18,"cw","Shaw Crompton Way","no2",12.68625,74622,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"320",2016-08-18,2016-08-19,"cw","Shaw Crompton Way","no2",13.17962,74622,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"321",2016-08-15,2016-08-16,"cwmb","Cwmbran","no2",15.32608,428,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"322",2016-08-16,2016-08-17,"cwmb","Cwmbran","no2",15.164531,428,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"323",2016-08-17,2016-08-18,"cwmb","Cwmbran","no2",14.136563,428,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"324",2016-08-18,2016-08-19,"cwmb","Cwmbran","no2",15.897656,428,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"325",2016-08-15,2016-08-16,"cwmb","Cwmbran","o3",47.855223,61458,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"326",2016-08-16,2016-08-17,"cwmb","Cwmbran","o3",49.609776,61458,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"327",2016-08-17,2016-08-18,"cwmb","Cwmbran","o3",61.675445,61458,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"328",2016-08-18,2016-08-19,"cwmb","Cwmbran","o3",67.76233,61458,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"329",2016-08-15,2016-08-16,"dcst","Doncaster A630 Cleveland Street","no2",23.52375,75244,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"330",2016-08-16,2016-08-17,"dcst","Doncaster A630 Cleveland Street","no2",21.794531,75244,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"331",2016-08-17,2016-08-18,"dcst","Doncaster A630 Cleveland Street","no2",22.726875,75244,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"332",2016-08-18,2016-08-19,"dcst","Doncaster A630 Cleveland Street","no2",23.3325,75244,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"333",2016-08-15,2016-08-16,"derr","Derry Rosemount","no2",8.2875,75976,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"334",2016-08-16,2016-08-17,"derr","Derry Rosemount","no2",8.072344,75976,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"335",2016-08-17,2016-08-18,"derr","Derry Rosemount","no2",22.734844,75976,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"336",2016-08-18,2016-08-19,"derr","Derry Rosemount","no2",14.439375,75976,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"337",2016-08-15,2016-08-16,"derr","Derry Rosemount","o3",48.445618,75977,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"338",2016-08-16,2016-08-17,"derr","Derry Rosemount","o3",83.653092,75977,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"339",2016-08-17,2016-08-18,"derr","Derry Rosemount","o3",50.956873,75977,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"340",2016-08-18,2016-08-19,"derr","Derry Rosemount","o3",51.851915,75977,12,1,0,0,24,"ugm-3","daily_mean",5,"aun"
"341",2016-08-15,2016-08-16,"derr","Derry Rosemount","pm25",10.525,75979,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"342",2016-08-16,2016-08-17,"derr","Derry Rosemount","pm25",10.4,75979,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"343",2016-08-17,2016-08-18,"derr","Derry Rosemount","pm25",15.333333,75979,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"344",2016-08-18,2016-08-19,"derr","Derry Rosemount","pm25",NA,75979,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"345",2016-08-15,2016-08-16,"dumb","Dumbarton Roadside","no2",15.100781,66543,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"346",2016-08-16,2016-08-17,"dumb","Dumbarton Roadside","no2",18.957656,66543,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"347",2016-08-17,2016-08-18,"dumb","Dumbarton Roadside","no2",20.431875,66543,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"348",2016-08-18,2016-08-19,"dumb","Dumbarton Roadside","no2",NA,66543,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"349",2016-08-15,2016-08-16,"dumf","Dumfries","no2",22.95,424,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"350",2016-08-16,2016-08-17,"dumf","Dumfries","no2",32.361094,424,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"351",2016-08-17,2016-08-18,"dumf","Dumfries","no2",30.329062,424,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"352",2016-08-18,2016-08-19,"dumf","Dumfries","no2",23.793239,424,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"353",2016-08-15,2016-08-16,"eagl","Stockton-on-Tees Eaglescliffe","no2",9.3075,65447,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"354",2016-08-16,2016-08-17,"eagl","Stockton-on-Tees Eaglescliffe","no2",11.467031,65447,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"355",2016-08-17,2016-08-18,"eagl","Stockton-on-Tees Eaglescliffe","no2",16.264219,65447,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"356",2016-08-18,2016-08-19,"eagl","Stockton-on-Tees Eaglescliffe","no2",14.28,65447,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"357",2016-08-15,2016-08-16,"eagl","Stockton-on-Tees Eaglescliffe","pm25",5.473913,65450,12,1,0,0,112,"ugm-3 (BAM)","daily_mean",7,"aun"
"358",2016-08-16,2016-08-17,"eagl","Stockton-on-Tees Eaglescliffe","pm25",8.458333,65450,12,1,0,0,112,"ugm-3 (BAM)","daily_mean",7,"aun"
"359",2016-08-17,2016-08-18,"eagl","Stockton-on-Tees Eaglescliffe","pm25",10.3375,65450,12,1,0,0,112,"ugm-3 (BAM)","daily_mean",7,"aun"
"360",2016-08-18,2016-08-19,"eagl","Stockton-on-Tees Eaglescliffe","pm25",12.004167,65450,12,1,0,0,112,"ugm-3 (BAM)","daily_mean",7,"aun"
"361",2016-08-15,2016-08-16,"eb","Eastbourne","pm25",NA,66392,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"362",2016-08-16,2016-08-17,"eb","Eastbourne","pm25",NA,66392,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"363",2016-08-17,2016-08-18,"eb","Eastbourne","pm25",NA,66392,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"364",2016-08-18,2016-08-19,"eb","Eastbourne","pm25",NA,66392,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"aun"
"365",2016-08-15,2016-08-16,"eb","Eastbourne","no2",9.395156,68682,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"366",2016-08-16,2016-08-17,"eb","Eastbourne","no2",10.016719,68682,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
"367",2016-08-17,2016-08-18,"eb","Eastbourne","no2",15.865781,68682,12,1,0,0,24,"ugm-3","daily_mean",3,"aun"
