"","date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","unit_id","unit_name","statistic_type","network_parameter_id","network_id"
"192",2016-09-23,2016-09-24,"yk11","York Fishergate","no2",33.030469,75001,12,1,24,"ugm-3","daily_mean",5,"aqe"
"193",2016-09-24,2016-09-25,"yk11","York Fishergate","no2",25.786875,75001,12,1,24,"ugm-3","daily_mean",5,"aqe"
"194",2016-09-23,2016-09-24,"yk13","York Heworth Green","no2",32.353125,74910,12,1,24,"ugm-3","daily_mean",5,"aqe"
"195",2016-09-24,2016-09-25,"yk13","York Heworth Green","no2",21.276563,74910,12,1,24,"ugm-3","daily_mean",5,"aqe"
"196",2016-09-23,2016-09-24,"yk15","York Nunnery Lane","no2",22.551563,74907,12,1,24,"ugm-3","daily_mean",5,"aqe"
"197",2016-09-24,2016-09-25,"yk15","York Nunnery Lane","no2",10.917188,74907,12,1,24,"ugm-3","daily_mean",5,"aqe"
"198",2016-09-23,2016-09-24,"yk16","York Fulford Road","no2",27.810938,74972,12,1,24,"ugm-3","daily_mean",5,"aqe"
"199",2016-09-24,2016-09-25,"yk16","York Fulford Road","no2",13.467188,74972,12,1,24,"ugm-3","daily_mean",5,"aqe"
"200",2016-09-23,2016-09-24,"yk7","York Gillygate","no2",33.707813,74913,12,1,24,"ugm-3","daily_mean",5,"aqe"
"201",2016-09-24,2016-09-25,"yk7","York Gillygate","no2",26.046429,74913,12,1,24,"ugm-3","daily_mean",5,"aqe"
"202",2016-09-23,2016-09-24,"yk7","York Gillygate","pm25",8.75,74915,12,1,111,"ugm-3 (TEOM)","daily_mean",11,"aqe"
"203",2016-09-24,2016-09-25,"yk7","York Gillygate","pm25",9.208333,74915,12,1,111,"ugm-3 (TEOM)","daily_mean",11,"aqe"
"204",2016-09-23,2016-09-24,"yk8","York Holgate","no2",32.671875,73614,12,1,24,"ugm-3","daily_mean",5,"aqe"
"205",2016-09-24,2016-09-25,"yk8","York Holgate","no2",17.994886,73614,12,1,24,"ugm-3","daily_mean",5,"aqe"
"206",2016-09-23,2016-09-24,"yk9","York Lawrence Street","no2",31.635938,74904,12,1,24,"ugm-3","daily_mean",5,"aqe"
"207",2016-09-24,2016-09-25,"yk9","York Lawrence Street","no2",24.54375,74904,12,1,24,"ugm-3","daily_mean",5,"aqe"
