"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","network_parameter_id","network_id","network_name","site_type","region","agglomeration","database_name","site_friendly","variable_friendly"
"619",2597,"ANG7","SPED",2011-10-07,2012-11-01,"measurement","Anglesey Penhesgyn",53.244542,-4.200089,"67",89,"warn","Automatic Rural Monitoring sites","rural","Unknown",NA,"waq","ang7","ws"
"620",2598,"ANG7","GE10",2011-10-07,2012-11-01,"measurement","Anglesey Penhesgyn",53.244542,-4.200089,"67",109,"warn","Automatic Rural Monitoring sites","rural","Unknown",NA,"waq","ang7","ge10"
"621",2796,"ANG7","M_T",2011-10-07,2012-11-01,"measurement","Anglesey Penhesgyn",53.244542,-4.200089,"67",1375,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang7","temp"
"622",2593,"ANG7","PM10",2011-10-07,2012-11-01,"measurement","Anglesey Penhesgyn",53.244542,-4.200089,"67",79,"warn","Automatic Rural Monitoring sites","rural","Unknown",NA,"waq","ang7","pm10"
"623",2797,"ANG7","M_SPED",2011-10-07,2012-11-01,"measurement","Anglesey Penhesgyn",53.244542,-4.200089,"67",1376,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang7","ws"
"624",2594,"ANG7","PM25",2011-10-07,2012-11-01,"measurement","Anglesey Penhesgyn",53.244542,-4.200089,"67",80,"warn","Automatic Rural Monitoring sites","rural","Unknown",NA,"waq","ang7","pm25"
"625",3147,"ANG9","PM1",2014-01-14,2016-08-05,"measurement","Anglesey Penhesgyn 2",53.24528,-4.199496,"17",78,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang9","pm1"
"626",3154,"ANG9","M_DIR",2014-01-14,2016-08-05,"measurement","Anglesey Penhesgyn 2",53.24528,-4.199496,"17",1377,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang9","wd"
"627",3148,"ANG9","PM10",2014-01-14,2016-08-05,"measurement","Anglesey Penhesgyn 2",53.24528,-4.199496,"17",79,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang9","pm10"
"628",3149,"ANG9","PM25",2014-01-14,2016-08-05,"measurement","Anglesey Penhesgyn 2",53.24528,-4.199496,"17",80,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang9","pm25"
"629",3150,"ANG9","TSP",2014-01-14,2016-08-05,"measurement","Anglesey Penhesgyn 2",53.24528,-4.199496,"17",83,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang9","tsp"
"630",3151,"ANG9","GE10",2014-01-14,2016-08-05,"measurement","Anglesey Penhesgyn 2",53.24528,-4.199496,"17",109,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang9","ge10"
"631",3152,"ANG9","M_T",2014-01-14,2016-08-05,"measurement","Anglesey Penhesgyn 2",53.24528,-4.199496,"17",1375,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang9","temp"
"632",3153,"ANG9","M_SPED",2014-01-14,2016-08-05,"measurement","Anglesey Penhesgyn 2",53.24528,-4.199496,"17",1376,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang9","ws"
"633",1266,"ANG1","PM1",2003-03-04,2007-04-11,"measurement","Anglesey Penlon",53.159902,-4.345197,NA,78,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang1","pm1"
"634",1394,"ANG1","DIR",2003-03-04,2007-04-11,"measurement","Anglesey Penlon",53.159902,-4.345197,NA,88,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang1","wd"
"635",1979,"ANG1","PM10",2003-03-04,2007-04-11,"measurement","Anglesey Penlon",53.159902,-4.345197,NA,79,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang1","pm10"
"636",1267,"ANG1","GE10",2003-03-04,2007-04-11,"measurement","Anglesey Penlon",53.159902,-4.345197,NA,109,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang1","ge10"
"637",1395,"ANG1","SPED",2003-03-04,2007-04-11,"measurement","Anglesey Penlon",53.159902,-4.345197,NA,89,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang1","ws"
"638",1268,"ANG1","PM25",2003-03-04,2007-04-11,"measurement","Anglesey Penlon",53.159902,-4.345197,NA,80,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang1","pm25"
"639",1269,"ANG1","TSP",2003-03-04,2007-04-11,"measurement","Anglesey Penlon",53.159902,-4.345197,NA,83,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang1","tsp"
"640",3038,"ANG8","PM10",2013-01-27,2014-02-13,"measurement","Anglesey Wylfa",53.410829,-4.475976,"17",79,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang8","pm10"
"641",3058,"ANG8","GE10",2013-01-27,2014-02-13,"measurement","Anglesey Wylfa",53.410829,-4.475976,"17",109,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang8","ge10"
"642",3066,"ANG8","M_T",2013-01-27,2014-02-13,"measurement","Anglesey Wylfa",53.410829,-4.475976,"17",1375,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang8","temp"
"643",3039,"ANG8","PM25",2013-01-27,2014-02-13,"measurement","Anglesey Wylfa",53.410829,-4.475976,"17",80,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang8","pm25"
"644",3067,"ANG8","M_SPED",2013-01-27,2014-02-13,"measurement","Anglesey Wylfa",53.410829,-4.475976,"17",1376,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang8","ws"
"645",3040,"ANG8","TSP",2013-01-27,2014-02-13,"measurement","Anglesey Wylfa",53.410829,-4.475976,"17",83,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang8","tsp"
"646",3068,"ANG8","M_DIR",2013-01-27,2014-02-13,"measurement","Anglesey Wylfa",53.410829,-4.475976,"17",1377,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang8","wd"
"647",3037,"ANG8","PM1",2013-01-27,2014-02-13,"measurement","Anglesey Wylfa",53.410829,-4.475976,"17",78,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ang8","pm1"
"648",711,"MTBC-006","NO2",1995-12-31,2012-03-30,"measurement","Anthony's Grove, Abercanaid",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","mtbc-006","no2"
"649",1934,"CCBC-054","NO2",2007-07-09,2009-12-15,"measurement","AQT - Ton y Felin Road, Caerphilly",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","ccbc-054","no2"
"650",1789,"CCBC-030","NO2",2006-01-01,NA,"measurement","AQT, Ton y Felin Rd",NA,NA,"2",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-030","no2"
"651",1790,"CCBC-031","NO2",2006-01-01,NA,"measurement","AQT, Ton y Felin Rd",NA,NA,"2",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-031","no2"
"652",1791,"CCBC-032","NO2",2006-01-01,NA,"measurement","AQT, Ton y Felin Rd",NA,NA,"2",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-032","no2"
"653",1721,"SCCS-153","NO2",2005-11-01,2011-06-09,"measurement","Arethusa Quay, Marina",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-153","no2"
"654",3116,"MNBC-084","NO2",2013-10-30,NA,"measurement","Arka, Old Dixton Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","mnbc-084","no2"
"655",2787,"AH","M_T",2010-08-01,NA,"measurement","Aston Hill",52.50385,-3.034178,NA,1375,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ah","temp"
"656",1182,"AH","NO2",1986-06-26,NA,"measurement","Aston Hill",52.50385,-3.034178,NA,74,"warn","Automatic Rural Monitoring sites","rural","Unknown",NA,"waq","ah","no2"
"657",2788,"AH","M_SPED",2010-08-01,NA,"measurement","Aston Hill",52.50385,-3.034178,NA,1376,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ah","ws"
"658",1183,"AH","O3",1986-06-26,NA,"measurement","Aston Hill",52.50385,-3.034178,NA,77,"warn","Automatic Rural Monitoring sites","rural","Unknown",NA,"waq","ah","o3"
"659",2789,"AH","M_DIR",2010-08-01,NA,"measurement","Aston Hill",52.50385,-3.034178,NA,1377,"warn","Automatic Rural Monitoring sites",NA,"Unknown",NA,"waq","ah","wd"
"660",1334,"AH","NO",1986-06-26,NA,"measurement","Aston Hill",52.50385,-3.034178,NA,73,"warn","Automatic Rural Monitoring sites","rural","Unknown",NA,"waq","ah","no"
"661",1335,"AH","NOXasNO2",1986-06-26,NA,"measurement","Aston Hill",52.50385,-3.034178,NA,75,"warn","Automatic Rural Monitoring sites","rural","Unknown",NA,"waq","ah","nox"
"662",3109,"ADDC-099","NO2",2013-07-31,NA,"measurement","Aston Hill, Roadside - Additional Tube within 12m of ADDC/085",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","addc-099","no2"
"663",322,"ADDC-010","NO2",1995-01-31,2009-04-29,"measurement","Aston Mead, Aston",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-010","no2"
"664",275,"ADDC-038","BENZENE",1995-02-28,2000-12-31,"measurement","Aston Mead, Aston",NA,NA,"",2,"nahc","Hydocarbon Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-038","benzene"
"665",2632,"NWBC-096","NO2",2009-06-30,2012-03-28,"measurement","Aubrey Hames Close",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban_background","Unknown",NA,"waq","nwbc-096","no2"
"666",544,"CCC-135","NO2",2002-02-28,NA,"measurement","AURN 1, Frederick Street, Cathays",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-135","no2"
"667",545,"CCC-136","NO2",2002-02-28,NA,"measurement","AURN 2, Frederick Street, Cathays",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-136","no2"
"668",546,"CCC-137","NO2",2002-02-28,NA,"measurement","AURN 3, Frederick Street, Cathays",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-137","no2"
"669",1485,"WBC-029","NO2",2004-02-03,2005-06-01,"measurement","B&Q Roundabout",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","wbc-029","no2"
"670",625,"GCC-021","NO2",2000-04-30,NA,"measurement","B4411, Pont y Cwrt, Criccieth",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","gcc-021","no2"
"671",1298,"NPTC-001","mpXYLENE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",61,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","mpxylene"
"672",1279,"NPTC-001","124TMB",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",42,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","124tmb"
"673",1292,"NPTC-001","PROPENE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",55,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","propene"
"674",1305,"NPTC-001","t2PENTEN",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",68,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","t2penten"
"675",1286,"NPTC-001","ETHANE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",49,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","ethane"
"676",1299,"NPTC-001","nBUTANE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",62,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","nbutane"
"677",1280,"NPTC-001","135TMB",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",43,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","135tmb"
"678",1293,"NPTC-001","TOLUENE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",56,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","toluene"
"679",1287,"NPTC-001","ETHBENZ",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",50,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","ethbenz"
"680",1300,"NPTC-001","nHEPTANE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",63,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","nheptane"
"681",1281,"NPTC-001","13BDIENE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",44,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","13bdiene"
"682",1294,"NPTC-001","c2BUTENE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",57,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","c2butene"
"683",1288,"NPTC-001","ETHENE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",51,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","ethene"
"684",1301,"NPTC-001","nHEXANE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",64,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","nhexane"
"685",1282,"NPTC-001","2MEPENT",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",45,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","2mepent"
"686",1295,"NPTC-001","c2PENTEN",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",58,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","c2penten"
"687",1289,"NPTC-001","ETHYNE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",52,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","ethyne"
"688",1302,"NPTC-001","nPENTANE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",65,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","npentane"
"689",1283,"NPTC-001","3MEPENT",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",46,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","3mepent"
"690",1296,"NPTC-001","iBUTANE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",59,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","ibutane"
"691",1290,"NPTC-001","ISOPRENE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",53,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","isoprene"
"692",1303,"NPTC-001","oXYLENE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",66,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","oxylene"
"693",1284,"NPTC-001","BENZENE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",47,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","benzene"
"694",1297,"NPTC-001","iPENTANE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",60,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","ipentane"
"695",1291,"NPTC-001","PROPANE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",54,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","propane"
"696",1304,"NPTC-001","t2BUTENE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",67,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","t2butene"
"697",1285,"NPTC-001","1BUTENE",2002-01-04,2002-12-30,"measurement","Baglan",51.61828,-3.808355,"",48,"wahc","Automatic Hydrocarbon Monitoring sites",NA,"Unknown",NA,"waq","nptc-001","1butene"
"698",561,"CDC-001","NO2",1993-07-31,1994-05-31,"measurement","Baker St, Aberystwyth",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","cdc-001","no2"
"699",631,"GCC-027","NO2",2000-03-31,NA,"measurement","Bala Rd, Ysgol Babanod Dolgellau",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","gcc-027","no2"
"700",617,"GCC-013","NO2",2000-05-31,NA,"measurement","Bangor road, Bangor",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","gcc-013","no2"
"701",2253,"CMCC-053","NO2",2010-01-07,2010-12-31,"measurement","Bank Buildings (No. 4)",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-053","no2"
"702",1926,"CCBC-046","NO2",2007-07-09,NA,"measurement","Bargoed High Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-046","no2"
"703",294,"PCC-020","BENZENE",1996-06-30,1999-03-31,"measurement","Barn Street, Haverfordwest",NA,NA,"",2,"nahc","Hydocarbon Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-020","benzene"
"704",839,"PCC-020","NO2",1998-08-31,1999-03-31,"measurement","Barn Street, Haverfordwest",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-020","no2"
"705",1138,"PCC-020","TOLUENE",1996-06-30,1999-03-31,"measurement","Barn Street, Haverfordwest",NA,NA,"",24,"nahc","Hydocarbon Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-020","toluene"
"706",1151,"PCC-020","DMB",1998-04-30,1999-03-31,"measurement","Barn Street, Haverfordwest",NA,NA,"",9,"nahc","Hydocarbon Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-020","dmb"
"707",309,"PCC-020","ETHBENZ",1996-06-30,1998-03-31,"measurement","Barn Street, Haverfordwest",NA,NA,"",10,"nahc","Hydocarbon Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-020","ethbenz"
"708",1058,"PCC-020","oXYLENE",1996-06-30,1998-03-31,"measurement","Barn Street, Haverfordwest",NA,NA,"",18,"nahc","Hydocarbon Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-020","oxylene"
"709",1071,"PCC-020","mpXYLENE",1996-06-30,1998-03-31,"measurement","Barn Street, Haverfordwest",NA,NA,"",14,"nahc","Hydocarbon Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-020","mpxylene"
"710",1664,"NWBC-066","NO2",2005-08-02,NA,"measurement","Bassaleg Road (158), Newport",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","nwbc-066","no2"
"711",2635,"NWBC-099","NO2",2008-04-30,2010-02-02,"measurement","Bassaleg Road (158/2)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","nwbc-099","no2"
"712",2636,"NWBC-100","NO2",2010-02-02,NA,"measurement","Bassaleg Road (158/3)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","nwbc-100","no2"
"713",1665,"NWBC-067","NO2",2005-08-02,NA,"measurement","Bassaleg Road (162), Newport",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","nwbc-067","no2"
"714",2644,"NWBC-108","NO2",2008-04-03,2010-03-02,"measurement","Bassaleg Road (162/2)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","nwbc-108","no2"
"715",2645,"NWBC-109","NO2",2010-03-02,NA,"measurement","Bassaleg Road (162/3)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","nwbc-109","no2"
"716",743,"NPTC-019","NO2",1999-06-30,2000-06-30,"measurement","Bay View Close, Skewen, Neath",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nptc-019","no2"
"717",419,"CBC-013","NO2",1997-04-30,2013-05-28,"measurement","Beach Avenue, Old Colwyn",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","cbc-013","no2"
"718",1704,"BBC-016","NO2",2005-05-03,NA,"measurement","Beaufort Street, Crickhowell",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","bbc-016","no2"
"719",1912,"OBC-062","NO2",2007-01-02,2009-06-03,"measurement","Bedford Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","rural","Unknown",NA,"waq","obc-062","no2"
"720",1493,"CCBC-037","NO2",2004-01-06,NA,"measurement","Bedwas Rd Caerphilly",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-037","no2"
"721",678,"MNBC-016","NO2",1999-05-31,2005-05-30,"measurement","Beech Road, Monmouth",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","mnbc-016","no2"
"722",692,"MNBC-030","NO2",2002-10-01,2003-09-30,"measurement","Beech Road, Monmouth",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","mnbc-030","no2"
"723",615,"GCC-011","NO2",2000-05-31,NA,"measurement","Belmont Road Junction, Bangor",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","gcc-011","no2"
"724",364,"ADDC-057","NO2",2001-01-31,NA,"measurement","Belmont, Nr. Mold",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-057","no2"
"725",335,"ADDC-023","NO2",1995-01-31,NA,"measurement","Belvedere Close, Queensferry",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-023","no2"
"726",2627,"VGBC-084","NO2",2012-02-29,NA,"measurement","Bendricks Road, Barry",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","vgbc-084","no2"
"727",2174,"IACC-026","NO2",2009-01-12,NA,"measurement","Benllech",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","iacc-026","no2"
"728",663,"MCC-005","NO2",2001-01-31,NA,"measurement","Berriew street, Welshpool",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","mcc-005","no2"
"729",1050,"PCC-052","O3",1996-06-18,1997-09-17,"measurement","Bethesda",NA,NA,"",16,"o3d","O3 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-052","o3"
"730",1752,"SCCS-184","NO2",2005-11-01,NA,"measurement","Bevans Row, Port Tennant",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-184","no2"
"731",525,"CCC-116","NO2",2000-11-30,NA,"measurement","Birchgrove Road, Whitchurch",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-116","no2"
"732",47,"NWBC-008","CAR",1960-01-01,2004-01-20,"measurement","Bishton, Newport",NA,NA,"",5,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-008","car"
"733",227,"NWBC-008","SAND",1960-01-01,2004-01-20,"measurement","Bishton, Newport",NA,NA,"",20,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-008","sand"
"734",247,"NWBC-008","TDM",1999-05-07,2004-01-20,"measurement","Bishton, Newport",NA,NA,"",23,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-008","tdm"
"735",67,"NWBC-008","BURNT",1960-01-01,2004-01-20,"measurement","Bishton, Newport",NA,NA,"",4,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-008","burnt"
"736",87,"NWBC-008","COAL",1960-01-01,2004-01-20,"measurement","Bishton, Newport",NA,NA,"",6,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-008","coal"
"737",267,"NWBC-008","TUM",1999-05-07,2004-01-20,"measurement","Bishton, Newport",NA,NA,"",25,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-008","tum"
"738",107,"NWBC-008","DEPOR",1999-05-07,2004-01-20,"measurement","Bishton, Newport",NA,NA,"",7,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-008","depor"
"739",127,"NWBC-008","DIRT",1960-01-01,2004-01-20,"measurement","Bishton, Newport",NA,NA,"",8,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-008","wdt"
"740",147,"NWBC-008","FASH",1960-01-01,2004-01-20,"measurement","Bishton, Newport",NA,NA,"",11,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-008","fash"
"741",167,"NWBC-008","FER",1960-01-01,2004-01-20,"measurement","Bishton, Newport",NA,NA,"",12,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-008","fer"
"742",207,"NWBC-008","PA",1960-01-01,2004-01-20,"measurement","Bishton, Newport",NA,NA,"",19,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-008","pa"
"743",638,"IACC-009","NO2",1998-02-28,1999-01-31,"measurement","Black Bridge, Holyhead",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","iacc-009","no2"
"744",1914,"OBC-064","NO2",2007-02-28,NA,"measurement","Blackmill Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","obc-064","no2"
"745",2159,"CCBC-073","NO2",2009-03-04,NA,"measurement","Blackwood AQE",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-073","no2"
"746",2160,"CCBC-074","NO2",2009-03-04,NA,"measurement","Blackwood AQE",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-074","no2"
"747",2161,"CCBC-075","NO2",2009-03-04,NA,"measurement","Blackwood AQE",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-075","no2"
"748",1499,"CCBC-043","NO2",2003-04-01,NA,"measurement","Blackwood PO, High Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-043","no2"
"749",1930,"CCBC-050","NO2",2007-07-09,NA,"measurement","Blackwood Road, near Council Offices",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-050","no2"
