,date,date_end,site,site_name,variable,site_network_id,value,data_capture,ratified_id,verify_id,validity_id,period,less_than,liquid_volume,funnel_diameter,emep_code,unit_name,period_name,network_parameter_id,network_id
59654,23/09/2016 09:00,23/09/2016 10:00,cw,Shaw Crompton Way,no2,74622,45.32625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59655,23/09/2016 10:00,23/09/2016 11:00,cw,Shaw Crompton Way,no2,74622,30.2175,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59656,23/09/2016 11:00,23/09/2016 12:00,cw,Shaw Crompton Way,no2,74622,30.2175,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59657,23/09/2016 12:00,23/09/2016 13:00,cw,Shaw Crompton Way,no2,74622,24.8625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59658,23/09/2016 13:00,23/09/2016 14:00,cw,Shaw Crompton Way,no2,74622,31.365,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59659,23/09/2016 14:00,23/09/2016 15:00,cw,Shaw Crompton Way,no2,74622,34.0425,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59660,23/09/2016 15:00,23/09/2016 16:00,cw,Shaw Crompton Way,no2,74622,30.79125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59661,23/09/2016 16:00,23/09/2016 17:00,cw,Shaw Crompton Way,no2,74622,43.2225,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59662,23/09/2016 17:00,23/09/2016 18:00,cw,Shaw Crompton Way,no2,74622,29.26125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59663,23/09/2016 18:00,23/09/2016 19:00,cw,Shaw Crompton Way,no2,74622,43.605,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59664,23/09/2016 19:00,23/09/2016 20:00,cw,Shaw Crompton Way,no2,74622,33.46875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59665,23/09/2016 20:00,23/09/2016 21:00,cw,Shaw Crompton Way,no2,74622,21.61125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59666,23/09/2016 21:00,23/09/2016 22:00,cw,Shaw Crompton Way,no2,74622,15.3,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59667,23/09/2016 22:00,23/09/2016 23:00,cw,Shaw Crompton Way,no2,74622,12.6225,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59668,NA,NA,cw,Shaw Crompton Way,no2,74622,11.475,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59669,24/09/2016 00:00,24/09/2016 01:00,cw,Shaw Crompton Way,no2,74622,13.3875,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59670,24/09/2016 01:00,24/09/2016 02:00,cw,Shaw Crompton Way,no2,74622,2.6775,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59671,24/09/2016 02:00,24/09/2016 03:00,cw,Shaw Crompton Way,no2,74622,0.765,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59672,24/09/2016 03:00,24/09/2016 04:00,cw,Shaw Crompton Way,no2,74622,1.33875,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59673,24/09/2016 04:00,24/09/2016 05:00,cw,Shaw Crompton Way,no2,74622,0,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59674,24/09/2016 05:00,24/09/2016 06:00,cw,Shaw Crompton Way,no2,74622,1.33875,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59675,24/09/2016 06:00,24/09/2016 07:00,cw,Shaw Crompton Way,no2,74622,4.59,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59676,24/09/2016 07:00,24/09/2016 08:00,cw,Shaw Crompton Way,no2,74622,6.69375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59677,24/09/2016 08:00,24/09/2016 09:00,cw,Shaw Crompton Way,no2,74622,12.6225,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59678,24/09/2016 09:00,24/09/2016 10:00,cw,Shaw Crompton Way,no2,74622,12.6225,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59679,24/09/2016 10:00,24/09/2016 11:00,cw,Shaw Crompton Way,no2,74622,15.87375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59680,24/09/2016 11:00,24/09/2016 12:00,cw,Shaw Crompton Way,no2,74622,14.72625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59860,NA,NA,cwmb,Cwmbran,no2,428,2.86875,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59884,NA,NA,cwmb,Cwmbran,no2,428,4.2075,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59908,NA,NA,cwmb,Cwmbran,no2,428,17.40375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59932,NA,NA,cwmb,Cwmbran,no2,428,6.5025,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59956,NA,NA,cwmb,Cwmbran,no2,428,23.90625,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59957,23/09/2016 00:00,23/09/2016 01:00,cwmb,Cwmbran,no2,428,18.36,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59958,23/09/2016 01:00,23/09/2016 02:00,cwmb,Cwmbran,no2,428,24.48,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59959,23/09/2016 02:00,23/09/2016 03:00,cwmb,Cwmbran,no2,428,20.46375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59960,23/09/2016 03:00,23/09/2016 04:00,cwmb,Cwmbran,no2,428,19.5075,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59961,23/09/2016 04:00,23/09/2016 05:00,cwmb,Cwmbran,no2,428,19.69875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59962,23/09/2016 05:00,23/09/2016 06:00,cwmb,Cwmbran,no2,428,22.75875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59963,23/09/2016 06:00,23/09/2016 07:00,cwmb,Cwmbran,no2,428,26.58375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59964,23/09/2016 07:00,23/09/2016 08:00,cwmb,Cwmbran,no2,428,26.58375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59965,23/09/2016 08:00,23/09/2016 09:00,cwmb,Cwmbran,no2,428,19.89,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59966,23/09/2016 09:00,23/09/2016 10:00,cwmb,Cwmbran,no2,428,12.81375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59967,23/09/2016 10:00,23/09/2016 11:00,cwmb,Cwmbran,no2,428,8.22375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59968,23/09/2016 11:00,23/09/2016 12:00,cwmb,Cwmbran,no2,428,9.18,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59969,23/09/2016 12:00,23/09/2016 13:00,cwmb,Cwmbran,no2,428,4.9725,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59970,23/09/2016 13:00,23/09/2016 14:00,cwmb,Cwmbran,no2,428,5.355,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59971,23/09/2016 14:00,23/09/2016 15:00,cwmb,Cwmbran,no2,428,4.78125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59972,23/09/2016 15:00,23/09/2016 16:00,cwmb,Cwmbran,no2,428,6.69375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59973,23/09/2016 16:00,23/09/2016 17:00,cwmb,Cwmbran,no2,428,7.07625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59974,23/09/2016 17:00,23/09/2016 18:00,cwmb,Cwmbran,no2,428,8.7975,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59975,23/09/2016 18:00,23/09/2016 19:00,cwmb,Cwmbran,no2,428,9.945,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59976,23/09/2016 19:00,23/09/2016 20:00,cwmb,Cwmbran,no2,428,9.37125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59977,23/09/2016 20:00,23/09/2016 21:00,cwmb,Cwmbran,no2,428,8.98875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59978,23/09/2016 21:00,23/09/2016 22:00,cwmb,Cwmbran,no2,428,7.2675,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59979,23/09/2016 22:00,23/09/2016 23:00,cwmb,Cwmbran,no2,428,8.0325,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59980,NA,NA,cwmb,Cwmbran,no2,428,5.92875,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59981,24/09/2016 00:00,24/09/2016 01:00,cwmb,Cwmbran,no2,428,3.25125,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59982,24/09/2016 01:00,24/09/2016 02:00,cwmb,Cwmbran,no2,428,3.06,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59983,24/09/2016 02:00,24/09/2016 03:00,cwmb,Cwmbran,no2,428,4.59,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59984,24/09/2016 03:00,24/09/2016 04:00,cwmb,Cwmbran,no2,428,4.2075,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59985,24/09/2016 04:00,24/09/2016 05:00,cwmb,Cwmbran,no2,428,3.825,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59986,24/09/2016 05:00,24/09/2016 06:00,cwmb,Cwmbran,no2,428,8.0325,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59987,24/09/2016 06:00,24/09/2016 07:00,cwmb,Cwmbran,no2,428,9.37125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59988,24/09/2016 07:00,24/09/2016 08:00,cwmb,Cwmbran,no2,428,7.2675,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59989,24/09/2016 08:00,24/09/2016 09:00,cwmb,Cwmbran,no2,428,5.7375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59990,24/09/2016 09:00,24/09/2016 10:00,cwmb,Cwmbran,no2,428,4.78125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59991,24/09/2016 10:00,24/09/2016 11:00,cwmb,Cwmbran,no2,428,4.78125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
59992,24/09/2016 11:00,24/09/2016 12:00,cwmb,Cwmbran,no2,428,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60328,NA,NA,cwmb,Cwmbran,o3,61458,45.70153,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60352,NA,NA,cwmb,Cwmbran,o3,61458,31.73163,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60376,NA,NA,cwmb,Cwmbran,o3,61458,0,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60400,NA,NA,cwmb,Cwmbran,o3,61458,37.51916,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60424,NA,NA,cwmb,Cwmbran,o3,61458,4.78968,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60425,23/09/2016 00:00,23/09/2016 01:00,cwmb,Cwmbran,o3,61458,12.77248,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60426,23/09/2016 01:00,23/09/2016 02:00,cwmb,Cwmbran,o3,61458,9.18022,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60427,23/09/2016 02:00,23/09/2016 03:00,cwmb,Cwmbran,o3,61458,1.19742,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60428,23/09/2016 03:00,23/09/2016 04:00,cwmb,Cwmbran,o3,61458,0,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60429,23/09/2016 04:00,23/09/2016 05:00,cwmb,Cwmbran,o3,61458,0.59871,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60430,23/09/2016 05:00,23/09/2016 06:00,cwmb,Cwmbran,o3,61458,0,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60431,23/09/2016 06:00,23/09/2016 07:00,cwmb,Cwmbran,o3,61458,0,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60432,23/09/2016 07:00,23/09/2016 08:00,cwmb,Cwmbran,o3,61458,1.59656,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60433,23/09/2016 08:00,23/09/2016 09:00,cwmb,Cwmbran,o3,61458,19.75743,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60434,23/09/2016 09:00,23/09/2016 10:00,cwmb,Cwmbran,o3,61458,30.53421,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60435,23/09/2016 10:00,23/09/2016 11:00,cwmb,Cwmbran,o3,61458,45.50196,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60436,23/09/2016 11:00,23/09/2016 12:00,cwmb,Cwmbran,o3,61458,49.09422,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60437,23/09/2016 12:00,23/09/2016 13:00,cwmb,Cwmbran,o3,61458,54.08347,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60438,23/09/2016 13:00,23/09/2016 14:00,cwmb,Cwmbran,o3,61458,59.871,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60439,23/09/2016 14:00,23/09/2016 15:00,cwmb,Cwmbran,o3,61458,60.66928,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60440,23/09/2016 15:00,23/09/2016 16:00,cwmb,Cwmbran,o3,61458,61.66713,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60441,23/09/2016 16:00,23/09/2016 17:00,cwmb,Cwmbran,o3,61458,61.46756,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60442,23/09/2016 17:00,23/09/2016 18:00,cwmb,Cwmbran,o3,61458,59.27229,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60443,23/09/2016 18:00,23/09/2016 19:00,cwmb,Cwmbran,o3,61458,56.87745,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60444,23/09/2016 19:00,23/09/2016 20:00,cwmb,Cwmbran,o3,61458,55.08132,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60445,23/09/2016 20:00,23/09/2016 21:00,cwmb,Cwmbran,o3,61458,55.48046,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60446,23/09/2016 21:00,23/09/2016 22:00,cwmb,Cwmbran,o3,61458,52.88605,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60447,23/09/2016 22:00,23/09/2016 23:00,cwmb,Cwmbran,o3,61458,46.89895,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60448,NA,NA,cwmb,Cwmbran,o3,61458,43.30669,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60449,24/09/2016 00:00,24/09/2016 01:00,cwmb,Cwmbran,o3,61458,49.49336,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60450,24/09/2016 01:00,24/09/2016 02:00,cwmb,Cwmbran,o3,61458,54.28304,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60451,24/09/2016 02:00,24/09/2016 03:00,cwmb,Cwmbran,o3,61458,53.28519,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60452,24/09/2016 03:00,24/09/2016 04:00,cwmb,Cwmbran,o3,61458,45.9011,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60453,24/09/2016 04:00,24/09/2016 05:00,cwmb,Cwmbran,o3,61458,41.71013,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60454,24/09/2016 05:00,24/09/2016 06:00,cwmb,Cwmbran,o3,61458,38.91615,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60455,24/09/2016 06:00,24/09/2016 07:00,cwmb,Cwmbran,o3,61458,34.32604,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60456,24/09/2016 07:00,24/09/2016 08:00,cwmb,Cwmbran,o3,61458,33.52776,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60457,24/09/2016 08:00,24/09/2016 09:00,cwmb,Cwmbran,o3,61458,39.71443,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60458,24/09/2016 09:00,24/09/2016 10:00,cwmb,Cwmbran,o3,61458,47.69723,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60459,24/09/2016 10:00,24/09/2016 11:00,cwmb,Cwmbran,o3,61458,53.28519,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60460,24/09/2016 11:00,24/09/2016 12:00,cwmb,Cwmbran,o3,61458,55.28089,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
60640,NA,NA,dcst,Doncaster A630 Cleveland Street,no2,75244,32.5125,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60664,NA,NA,dcst,Doncaster A630 Cleveland Street,no2,75244,28.6875,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60688,NA,NA,dcst,Doncaster A630 Cleveland Street,no2,75244,36.72,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60712,NA,NA,dcst,Doncaster A630 Cleveland Street,no2,75244,25.05375,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60736,NA,NA,dcst,Doncaster A630 Cleveland Street,no2,75244,24.8625,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60737,23/09/2016 00:00,23/09/2016 01:00,dcst,Doncaster A630 Cleveland Street,no2,75244,18.7425,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60738,23/09/2016 01:00,23/09/2016 02:00,dcst,Doncaster A630 Cleveland Street,no2,75244,17.595,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60739,23/09/2016 02:00,23/09/2016 03:00,dcst,Doncaster A630 Cleveland Street,no2,75244,30.2175,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60740,23/09/2016 03:00,23/09/2016 04:00,dcst,Doncaster A630 Cleveland Street,no2,75244,15.3,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60741,23/09/2016 04:00,23/09/2016 05:00,dcst,Doncaster A630 Cleveland Street,no2,75244,14.34375,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60742,23/09/2016 05:00,23/09/2016 06:00,dcst,Doncaster A630 Cleveland Street,no2,75244,47.0475,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60743,23/09/2016 06:00,23/09/2016 07:00,dcst,Doncaster A630 Cleveland Street,no2,75244,57.18375,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60744,23/09/2016 07:00,23/09/2016 08:00,dcst,Doncaster A630 Cleveland Street,no2,75244,49.91625,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60745,23/09/2016 08:00,23/09/2016 09:00,dcst,Doncaster A630 Cleveland Street,no2,75244,29.835,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60746,23/09/2016 09:00,23/09/2016 10:00,dcst,Doncaster A630 Cleveland Street,no2,75244,25.245,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60747,23/09/2016 10:00,23/09/2016 11:00,dcst,Doncaster A630 Cleveland Street,no2,75244,22.5675,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60748,23/09/2016 11:00,23/09/2016 12:00,dcst,Doncaster A630 Cleveland Street,no2,75244,18.7425,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60749,23/09/2016 12:00,23/09/2016 13:00,dcst,Doncaster A630 Cleveland Street,no2,75244,14.72625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60750,23/09/2016 13:00,23/09/2016 14:00,dcst,Doncaster A630 Cleveland Street,no2,75244,17.2125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60751,23/09/2016 14:00,23/09/2016 15:00,dcst,Doncaster A630 Cleveland Street,no2,75244,19.31625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60752,23/09/2016 15:00,23/09/2016 16:00,dcst,Doncaster A630 Cleveland Street,no2,75244,19.69875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60753,23/09/2016 16:00,23/09/2016 17:00,dcst,Doncaster A630 Cleveland Street,no2,75244,27.73125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60754,23/09/2016 17:00,23/09/2016 18:00,dcst,Doncaster A630 Cleveland Street,no2,75244,26.58375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60755,23/09/2016 18:00,23/09/2016 19:00,dcst,Doncaster A630 Cleveland Street,no2,75244,40.545,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60756,23/09/2016 19:00,23/09/2016 20:00,dcst,Doncaster A630 Cleveland Street,no2,75244,41.11875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60757,23/09/2016 20:00,23/09/2016 21:00,dcst,Doncaster A630 Cleveland Street,no2,75244,38.05875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60758,23/09/2016 21:00,23/09/2016 22:00,dcst,Doncaster A630 Cleveland Street,no2,75244,38.44125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60759,23/09/2016 22:00,23/09/2016 23:00,dcst,Doncaster A630 Cleveland Street,no2,75244,34.8075,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60760,NA,NA,dcst,Doncaster A630 Cleveland Street,no2,75244,21.8025,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60761,24/09/2016 00:00,24/09/2016 01:00,dcst,Doncaster A630 Cleveland Street,no2,75244,8.22375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60762,24/09/2016 01:00,24/09/2016 02:00,dcst,Doncaster A630 Cleveland Street,no2,75244,8.0325,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60763,24/09/2016 02:00,24/09/2016 03:00,dcst,Doncaster A630 Cleveland Street,no2,75244,9.18,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60764,24/09/2016 03:00,24/09/2016 04:00,dcst,Doncaster A630 Cleveland Street,no2,75244,8.0325,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60765,24/09/2016 04:00,24/09/2016 05:00,dcst,Doncaster A630 Cleveland Street,no2,75244,11.0925,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60766,24/09/2016 05:00,24/09/2016 06:00,dcst,Doncaster A630 Cleveland Street,no2,75244,18.36,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60767,24/09/2016 06:00,24/09/2016 07:00,dcst,Doncaster A630 Cleveland Street,no2,75244,22.185,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60768,24/09/2016 07:00,24/09/2016 08:00,dcst,Doncaster A630 Cleveland Street,no2,75244,24.0975,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60769,24/09/2016 08:00,24/09/2016 09:00,dcst,Doncaster A630 Cleveland Street,no2,75244,28.87875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60770,24/09/2016 09:00,24/09/2016 10:00,dcst,Doncaster A630 Cleveland Street,no2,75244,15.6825,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60771,24/09/2016 10:00,24/09/2016 11:00,dcst,Doncaster A630 Cleveland Street,no2,75244,8.60625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
60772,24/09/2016 11:00,24/09/2016 12:00,dcst,Doncaster A630 Cleveland Street,no2,75244,8.60625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61108,NA,NA,derr,Derry Rosemount,no2,75976,2.6775,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61132,NA,NA,derr,Derry Rosemount,no2,75976,15.87375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61156,NA,NA,derr,Derry Rosemount,no2,75976,5.355,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61180,NA,NA,derr,Derry Rosemount,no2,75976,8.7975,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61204,NA,NA,derr,Derry Rosemount,no2,75976,2.295,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61205,23/09/2016 00:00,23/09/2016 01:00,derr,Derry Rosemount,no2,75976,2.48625,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61206,23/09/2016 01:00,23/09/2016 02:00,derr,Derry Rosemount,no2,75976,2.295,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61207,23/09/2016 02:00,23/09/2016 03:00,derr,Derry Rosemount,no2,75976,1.1475,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61208,23/09/2016 03:00,23/09/2016 04:00,derr,Derry Rosemount,no2,75976,0.95625,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61209,23/09/2016 04:00,23/09/2016 05:00,derr,Derry Rosemount,no2,75976,1.72125,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61210,23/09/2016 05:00,23/09/2016 06:00,derr,Derry Rosemount,no2,75976,2.295,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61211,23/09/2016 06:00,23/09/2016 07:00,derr,Derry Rosemount,no2,75976,5.16375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61212,23/09/2016 07:00,23/09/2016 08:00,derr,Derry Rosemount,no2,75976,10.51875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
61213,23/09/2016 08:00,23/09/2016 09:00,derr,Derry Rosemount,no2,75976,10.3275,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
