"","date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","unit_id","unit_name","statistic_type","network_parameter_id","network_id"
"65",2016-08-15,2016-08-16,"card","Cardiff Centre","co",0.137764,1186,12,1,27,"mgm-3","daily_mean",29,"waun"
"66",2016-08-16,2016-08-17,"card","Cardiff Centre","co",0.141644,1186,12,1,27,"mgm-3","daily_mean",29,"waun"
"67",2016-08-17,2016-08-18,"card","Cardiff Centre","co",0.178996,1186,12,1,27,"mgm-3","daily_mean",29,"waun"
"68",2016-08-18,2016-08-19,"card","Cardiff Centre","co",0.211011,1186,12,1,27,"mgm-3","daily_mean",29,"waun"
"69",2016-08-15,2016-08-16,"card","Cardiff Centre","no2",17.316094,1187,12,1,24,"ugm-3","daily_mean",32,"waun"
"70",2016-08-16,2016-08-17,"card","Cardiff Centre","no2",18.686719,1187,12,1,24,"ugm-3","daily_mean",32,"waun"
"71",2016-08-17,2016-08-18,"card","Cardiff Centre","no2",21.850312,1187,12,1,24,"ugm-3","daily_mean",32,"waun"
"72",2016-08-18,2016-08-19,"card","Cardiff Centre","no2",20.479688,1187,12,1,24,"ugm-3","daily_mean",32,"waun"
"73",2016-08-15,2016-08-16,"card","Cardiff Centre","pm25",7.795833,2034,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"74",2016-08-16,2016-08-17,"card","Cardiff Centre","pm25",8.733333,2034,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"75",2016-08-17,2016-08-18,"card","Cardiff Centre","pm25",17.525,2034,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"76",2016-08-18,2016-08-19,"card","Cardiff Centre","pm25",23.145833,2034,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"77",2016-08-15,2016-08-16,"card","Cardiff Centre","o3",47.156728,1188,12,1,24,"ugm-3","daily_mean",35,"waun"
"78",2016-08-16,2016-08-17,"card","Cardiff Centre","o3",58.67358,1188,12,1,24,"ugm-3","daily_mean",35,"waun"
"79",2016-08-17,2016-08-18,"card","Cardiff Centre","o3",62.964335,1188,12,1,24,"ugm-3","daily_mean",35,"waun"
"80",2016-08-18,2016-08-19,"card","Cardiff Centre","o3",69.683192,1188,12,1,24,"ugm-3","daily_mean",35,"waun"
"81",2016-08-15,2016-08-16,"chep","Chepstow A48","pm25",10.714286,2263,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"82",2016-08-16,2016-08-17,"chep","Chepstow A48","pm25",9.841667,2263,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"83",2016-08-17,2016-08-18,"chep","Chepstow A48","pm25",17.566667,2263,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"84",2016-08-18,2016-08-19,"chep","Chepstow A48","pm25",26.473913,2263,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"85",2016-08-15,2016-08-16,"chep","Chepstow A48","no2",30.711562,1410,12,1,24,"ugm-3","daily_mean",32,"waun"
"86",2016-08-16,2016-08-17,"chep","Chepstow A48","no2",28.552031,1410,12,1,24,"ugm-3","daily_mean",32,"waun"
"87",2016-08-17,2016-08-18,"chep","Chepstow A48","no2",35.835469,1410,12,1,24,"ugm-3","daily_mean",32,"waun"
"88",2016-08-18,2016-08-19,"chep","Chepstow A48","no2",41.278125,1410,12,1,24,"ugm-3","daily_mean",32,"waun"
"89",2016-08-15,2016-08-16,"cwmb","Cwmbran","no2",15.499943,1223,12,1,24,"ugm-3","daily_mean",32,"waun"
"90",2016-08-16,2016-08-17,"cwmb","Cwmbran","no2",15.092813,1223,12,1,24,"ugm-3","daily_mean",32,"waun"
"91",2016-08-17,2016-08-18,"cwmb","Cwmbran","no2",14.184375,1223,12,1,24,"ugm-3","daily_mean",32,"waun"
"92",2016-08-18,2016-08-19,"cwmb","Cwmbran","no2",16.164783,1223,12,1,24,"ugm-3","daily_mean",32,"waun"
"93",2016-08-15,2016-08-16,"cwmb","Cwmbran","pm10",14.954545,1969,12,1,111,"ugm-3 (TEOM)","daily_mean",37,"waun"
"94",2016-08-16,2016-08-17,"cwmb","Cwmbran","pm10",13.458333,1969,12,1,111,"ugm-3 (TEOM)","daily_mean",37,"waun"
"95",2016-08-17,2016-08-18,"cwmb","Cwmbran","pm10",18.083333,1969,12,1,111,"ugm-3 (TEOM)","daily_mean",37,"waun"
"96",2016-08-18,2016-08-19,"cwmb","Cwmbran","pm10",19,1969,12,1,111,"ugm-3 (TEOM)","daily_mean",37,"waun"
"97",2016-08-15,2016-08-16,"cwmb","Cwmbran","o3",47.905115,1224,12,1,24,"ugm-3","daily_mean",35,"waun"
"98",2016-08-16,2016-08-17,"cwmb","Cwmbran","o3",49.576514,1224,12,1,24,"ugm-3","daily_mean",35,"waun"
"99",2016-08-17,2016-08-18,"cwmb","Cwmbran","o3",61.683761,1224,12,1,24,"ugm-3","daily_mean",35,"waun"
"100",2016-08-18,2016-08-19,"cwmb","Cwmbran","o3",67.778961,1224,12,1,24,"ugm-3","daily_mean",35,"waun"
"101",2016-08-15,2016-08-16,"glm8","V Glamorgan Windsor Road Penarth","pm10",NA,3163,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
