"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","eu_site_id","network_parameter_id","network_id","network_name","site_type","site_type_eu","region","agglomeration","database_name","site_friendly","variable_friendly"
"832",71608,"MONK","DIR",2003-05-12,NA,"measurement","Spalding Monkhouse School",52.785625,-0.175053,"",NA,2,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","monk","wd"
"833",73483,"STA3","NO2",2003-10-22,NA,"measurement","Stansted 3",51.886944,0.264444,"101",NA,5,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","sta3","no2"
"834",73486,"STA3","GE10",2003-10-22,NA,"measurement","Stansted 3",51.886944,0.264444,"101",NA,3,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","sta3","ge10"
"835",73484,"STA3","NOXasNO2",2003-10-22,NA,"measurement","Stansted 3",51.886944,0.264444,"101",NA,6,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","sta3","nox"
"836",73482,"STA3","NO",2003-10-22,NA,"measurement","Stansted 3",51.886944,0.264444,"101",NA,4,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","sta3","no"
"837",73485,"STA3","PM10",2003-10-22,NA,"measurement","Stansted 3",51.886944,0.264444,"101",NA,10,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","sta3","pm10"
"838",74031,"STA4","NO2",2006-03-03,NA,"measurement","Stansted 4",51.896944,0.264722,"102",NA,5,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","sta4","no2"
"839",74034,"STA4","SPED",2006-03-21,2012-03-29,"measurement","Stansted 4",51.896944,0.264722,"102",NA,16,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","sta4","ws"
"840",74032,"STA4","NOXasNO2",2006-03-03,NA,"measurement","Stansted 4",51.896944,0.264722,"102",NA,6,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","sta4","nox"
"841",74030,"STA4","NO",2006-03-03,NA,"measurement","Stansted 4",51.896944,0.264722,"102",NA,4,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","sta4","no"
"842",74033,"STA4","DIR",2006-03-21,2012-03-29,"measurement","Stansted 4",51.896944,0.264722,"102",NA,2,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","sta4","wd"
"843",74574,"BARD","NO",2010-01-25,2011-08-11,"measurement","Stanton under Bardon",52.695953,-1.342583,"",NA,4,"aqe","Air Quality England","suburban","suburban",NA,NA,"aqengland","bard","no"
"844",74577,"BARD","PM25",2010-01-25,2011-08-11,"measurement","Stanton under Bardon",52.695953,-1.342583,"",NA,11,"aqe","Air Quality England","suburban","suburban",NA,NA,"aqengland","bard","pm25"
"845",74612,"BARD","NV25",2010-01-25,2011-08-11,"measurement","Stanton under Bardon",52.695953,-1.342583,"",NA,8,"aqe","Air Quality England","suburban","suburban",NA,NA,"aqengland","bard","nv25"
"846",74575,"BARD","NO2",2010-01-25,2011-08-11,"measurement","Stanton under Bardon",52.695953,-1.342583,"",NA,5,"aqe","Air Quality England","suburban","suburban",NA,NA,"aqengland","bard","no2"
"847",74578,"BARD","SO2",2010-01-25,2011-08-11,"measurement","Stanton under Bardon",52.695953,-1.342583,"",NA,15,"aqe","Air Quality England","suburban","suburban",NA,NA,"aqengland","bard","so2"
"848",74613,"BARD","V25",2010-01-25,2011-08-11,"measurement","Stanton under Bardon",52.695953,-1.342583,"",NA,19,"aqe","Air Quality England","suburban","suburban",NA,NA,"aqengland","bard","v25"
"849",74576,"BARD","NOXasNO2",2010-01-25,2011-08-11,"measurement","Stanton under Bardon",52.695953,-1.342583,"",NA,6,"aqe","Air Quality England","suburban","suburban",NA,NA,"aqengland","bard","nox"
"850",74994,"STK7","NO",2016-04-01,NA,"measurement","Stockport Cheadle A34",53.391717,-2.22628,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","stk7","no"
"851",74997,"STK7","PM10",2016-04-01,NA,"measurement","Stockport Cheadle A34",53.391717,-2.22628,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","stk7","pm10"
"852",74995,"STK7","NO2",2016-04-01,NA,"measurement","Stockport Cheadle A34",53.391717,-2.22628,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","stk7","no2"
"853",74993,"STK7","GE10",2016-04-01,NA,"measurement","Stockport Cheadle A34",53.391717,-2.22628,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","stk7","ge10"
"854",74996,"STK7","NOXasNO2",2016-04-01,NA,"measurement","Stockport Cheadle A34",53.391717,-2.22628,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","stk7","nox"
"855",74843,"STK5","O3",2013-01-01,2015-12-31,"measurement","Stockport Hazel Grove",53.38547,-2.129559,"",NA,9,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","stk5","o3"
"856",73880,"STK5","NO2",2005-04-12,NA,"measurement","Stockport Hazel Grove",53.38547,-2.129559,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","stk5","no2"
"857",73883,"STK5","GE10",2005-04-12,NA,"measurement","Stockport Hazel Grove",53.38547,-2.129559,"",NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","stk5","ge10"
"858",73881,"STK5","NOXasNO2",2005-04-12,NA,"measurement","Stockport Hazel Grove",53.38547,-2.129559,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","stk5","nox"
"859",73879,"STK5","NO",2005-04-12,NA,"measurement","Stockport Hazel Grove",53.38547,-2.129559,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","stk5","no"
"860",73882,"STK5","PM10",2005-04-12,NA,"measurement","Stockport Hazel Grove",53.38547,-2.129559,"",NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","stk5","pm10"
"861",74312,"STK6","CO",2007-10-01,2011-02-06,"measurement","Stockport Shaw Heath 2",53.403056,-2.161111,"72",NA,1,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","stk6","co"
"862",74315,"STK6","NOXasNO2",2007-10-01,2011-02-06,"measurement","Stockport Shaw Heath 2",53.403056,-2.161111,"72",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","stk6","nox"
"863",74318,"STK6","SO2",2007-10-01,2011-02-06,"measurement","Stockport Shaw Heath 2",53.403056,-2.161111,"72",NA,15,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","stk6","so2"
"864",74313,"STK6","NO",2007-10-01,2011-02-06,"measurement","Stockport Shaw Heath 2",53.403056,-2.161111,"72",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","stk6","no"
"865",74316,"STK6","PM10",2007-10-01,2011-02-06,"measurement","Stockport Shaw Heath 2",53.403056,-2.161111,"72",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","stk6","pm10"
"866",74314,"STK6","NO2",2007-10-01,2011-02-06,"measurement","Stockport Shaw Heath 2",53.403056,-2.161111,"72",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","stk6","no2"
"867",74317,"STK6","GE10",2007-10-01,2011-02-06,"measurement","Stockport Shaw Heath 2",53.403056,-2.161111,"72",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","stk6","ge10"
"868",74488,"STO3","NO",2009-01-01,NA,"measurement","Stoke on Trent Joiners Sqaure",53.014983,-2.167786,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","sto3","no"
"869",74489,"STO3","NO2",2009-01-01,NA,"measurement","Stoke on Trent Joiners Sqaure",53.014983,-2.167786,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","sto3","no2"
"870",74490,"STO3","NOXasNO2",2009-01-01,NA,"measurement","Stoke on Trent Joiners Sqaure",53.014983,-2.167786,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","sto3","nox"
"871",74491,"STO4","NO",2009-01-01,NA,"measurement","Stoke on Trent Meir",52.97797,-2.104359,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","sto4","no"
"872",74492,"STO4","NO2",2009-01-01,NA,"measurement","Stoke on Trent Meir",52.97797,-2.104359,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","sto4","no2"
"873",74493,"STO4","NOXasNO2",2009-01-01,NA,"measurement","Stoke on Trent Meir",52.97797,-2.104359,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","sto4","nox"
"874",74006,"SCW2","NOXasNO2",2006-01-03,NA,"measurement","Suffolk Coastal Woodbridge 2",51.959919,1.316564,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","scw2","nox"
"875",74004,"SCW2","NO",2006-01-03,NA,"measurement","Suffolk Coastal Woodbridge 2",51.959919,1.316564,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","scw2","no"
"876",74005,"SCW2","NO2",2006-01-03,NA,"measurement","Suffolk Coastal Woodbridge 2",51.959919,1.316564,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","scw2","no2"
"877",74962,"SUN2","T",2015-07-01,NA,"measurement","Sunderland Silksworth (CC)",54.883642,-1.406726,NA,NA,17,"aqe","Air Quality England",NA,NA,"North East",NA,"aqengland","sun2","temp"
"878",74956,"SUN2","PM10",2015-07-01,NA,"measurement","Sunderland Silksworth (CC)",54.883642,-1.406726,NA,NA,10,"aqe","Air Quality England","urban_background","urban_background","North East",NA,"aqengland","sun2","pm10"
"879",74955,"SUN2","GE10",2015-07-01,NA,"measurement","Sunderland Silksworth (CC)",54.883642,-1.406726,NA,NA,3,"aqe","Air Quality England","urban_background","urban_background","North East",NA,"aqengland","sun2","ge10"
"880",74959,"SUN4","NO2",2015-07-01,NA,"measurement","Sunderland Trimdon Street",54.907415,-1.394195,NA,NA,5,"aqe","Air Quality England","kerbside","urban","North East",NA,"aqengland","sun4","no2"
"881",74963,"SUN4","T",2015-07-01,NA,"measurement","Sunderland Trimdon Street",54.907415,-1.394195,NA,NA,17,"aqe","Air Quality England",NA,NA,"North East",NA,"aqengland","sun4","temp"
"882",74961,"SUN4","PM10",2015-07-01,NA,"measurement","Sunderland Trimdon Street",54.907415,-1.394195,NA,NA,10,"aqe","Air Quality England","kerbside","urban","North East",NA,"aqengland","sun4","pm10"
"883",74958,"SUN4","NO",2015-07-01,NA,"measurement","Sunderland Trimdon Street",54.907415,-1.394195,NA,NA,4,"aqe","Air Quality England","kerbside","urban","North East",NA,"aqengland","sun4","no"
"884",74960,"SUN4","NOXasNO2",2015-07-01,NA,"measurement","Sunderland Trimdon Street",54.907415,-1.394195,NA,NA,6,"aqe","Air Quality England","kerbside","urban","North East",NA,"aqengland","sun4","nox"
"885",74957,"SUN4","GE10",2015-07-01,NA,"measurement","Sunderland Trimdon Street",54.907415,-1.394195,NA,NA,3,"aqe","Air Quality England","kerbside","urban","North East",NA,"aqengland","sun4","ge10"
"886",71622,"CBLY","NO2",2006-08-24,2012-08-31,"measurement","Surrey Heath Camberley",51.330439,-0.729031,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cbly","no2"
"887",71625,"CBLY","GE10",2006-08-24,2012-08-31,"measurement","Surrey Heath Camberley",51.330439,-0.729031,"",NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cbly","ge10"
"888",71623,"CBLY","NOXasNO2",2006-08-24,2012-08-31,"measurement","Surrey Heath Camberley",51.330439,-0.729031,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cbly","nox"
"889",71626,"CBLY","PRES",2006-08-24,2012-08-31,"measurement","Surrey Heath Camberley",51.330439,-0.729031,"",NA,12,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cbly","pres"
"890",71621,"CBLY","NO",2006-08-24,2012-08-31,"measurement","Surrey Heath Camberley",51.330439,-0.729031,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cbly","no"
"891",71624,"CBLY","PM10",2006-08-24,2012-08-31,"measurement","Surrey Heath Camberley",51.330439,-0.729031,"",NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cbly","pm10"
"892",71627,"CBLY","TMP",2006-08-24,2006-08-24,"measurement","Surrey Heath Camberley",51.330439,-0.729031,"",NA,20,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cbly","tmp"
"893",74500,"SWAF","NO",2009-01-16,2012-08-31,"measurement","Swaffham",52.643018,0.691732,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","swaf","no"
"894",74501,"SWAF","NO2",2009-01-16,2012-08-31,"measurement","Swaffham",52.643018,0.691732,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","swaf","no2"
"895",74502,"SWAF","NOXasNO2",2009-01-16,2012-08-31,"measurement","Swaffham",52.643018,0.691732,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","swaf","nox"
"896",74752,"BN1","NO2",1998-12-20,NA,"measurement","Tally Ho",51.614675,-0.176607,NA,NA,5,"aqe","Air Quality England","kerbside","urban","South East",NA,"aqengland","bn1","no2"
"897",74755,"BN1","PM10",1998-12-20,NA,"measurement","Tally Ho",51.614675,-0.176607,NA,NA,10,"aqe","Air Quality England","kerbside","urban","South East",NA,"aqengland","bn1","pm10"
"898",74753,"BN1","NOXasNO2",1998-12-20,NA,"measurement","Tally Ho",51.614675,-0.176607,NA,NA,6,"aqe","Air Quality England","kerbside","urban","South East",NA,"aqengland","bn1","nox"
"899",74751,"BN1","NO",1998-12-20,NA,"measurement","Tally Ho",51.614675,-0.176607,NA,NA,4,"aqe","Air Quality England","kerbside","urban","South East",NA,"aqengland","bn1","no"
"900",74754,"BN1","GE10",1998-12-20,NA,"measurement","Tally Ho",51.614675,-0.176607,NA,NA,3,"aqe","Air Quality England","kerbside","urban","South East",NA,"aqengland","bn1","ge10"
"901",74848,"TAM1","NO2",2013-09-01,NA,"measurement","Tameside Mottram Moor",53.458994,-2.005694,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","tam1","no2"
"902",74851,"TAM1","GE10",2013-09-01,NA,"measurement","Tameside Mottram Moor",53.458994,-2.005694,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","tam1","ge10"
"903",74850,"TAM1","PM10",2013-09-01,NA,"measurement","Tameside Mottram Moor",53.458994,-2.005694,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","tam1","pm10"
"904",74849,"TAM1","NOXasNO2",2013-09-01,NA,"measurement","Tameside Mottram Moor",53.458994,-2.005694,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","tam1","nox"
"905",74847,"TAM1","NO",2013-09-01,NA,"measurement","Tameside Mottram Moor",53.458994,-2.005694,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","tam1","no"
"906",72490,"TAME","PM10",1998-12-09,NA,"measurement","Tameside Two Trees School",53.445847,-2.098802,"",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","tame","pm10"
"907",72487,"TAME","NO2",1998-12-09,NA,"measurement","Tameside Two Trees School",53.445847,-2.098802,"",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","tame","no2"
"908",72489,"TAME","O3",1998-12-09,2012-09-17,"measurement","Tameside Two Trees School",53.445847,-2.098802,"",NA,9,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","tame","o3"
"909",72486,"TAME","NO",1998-12-09,NA,"measurement","Tameside Two Trees School",53.445847,-2.098802,"",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","tame","no"
"910",72491,"TAME","GE10",1998-12-09,NA,"measurement","Tameside Two Trees School",53.445847,-2.098802,"",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","tame","ge10"
"911",72488,"TAME","NOXasNO2",1998-12-09,NA,"measurement","Tameside Two Trees School",53.445847,-2.098802,"",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","tame","nox"
"912",74817,"NEW1","NO",1998-07-01,2003-03-14,"measurement","Tant Avenue",51.514764,0.011989,NA,NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new1","no"
"913",74820,"NEW1","O3",1998-07-01,2003-03-14,"measurement","Tant Avenue",51.514764,0.011989,NA,NA,9,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new1","o3"
"914",74822,"NEW1","SO2",1998-07-01,2003-03-14,"measurement","Tant Avenue",51.514764,0.011989,NA,NA,15,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new1","so2"
"915",74816,"NEW1","GE10",1998-06-14,2003-03-14,"measurement","Tant Avenue",51.514764,0.011989,NA,NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new1","ge10"
"916",74819,"NEW1","NOXasNO2",1998-07-01,2003-03-14,"measurement","Tant Avenue",51.514764,0.011989,NA,NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new1","nox"
"917",74821,"NEW1","PM10",1998-06-14,2003-03-14,"measurement","Tant Avenue",51.514764,0.011989,NA,NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new1","pm10"
"918",74815,"NEW1","CO",1998-07-01,2003-03-14,"measurement","Tant Avenue",51.514764,0.011989,NA,NA,1,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new1","co"
"919",74818,"NEW1","NO2",1998-07-01,2003-03-14,"measurement","Tant Avenue",51.514764,0.011989,NA,NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new1","no2"
"920",74450,"TEW2","NO",2008-12-11,2010-03-31,"measurement","Tewkesbury Roadside",NA,NA,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","tew2","no"
"921",74451,"TEW2","NO2",2008-12-11,2010-03-31,"measurement","Tewkesbury Roadside",NA,NA,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","tew2","no2"
"922",74452,"TEW2","NOXasNO2",2008-12-11,2010-03-31,"measurement","Tewkesbury Roadside",NA,NA,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","tew2","nox"
"923",74571,"TK4","NO",2010-01-09,NA,"measurement","Thurrock Tilbury",51.461767,0.358067,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","tk4","no"
"924",74572,"TK4","NO2",2010-01-09,NA,"measurement","Thurrock Tilbury",51.461767,0.358067,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","tk4","no2"
"925",74573,"TK4","NOXasNO2",2010-01-09,NA,"measurement","Thurrock Tilbury",51.461767,0.358067,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","tk4","nox"
"926",74743,"GOS1","NO2",2012-05-16,NA,"measurement","Tichborne Way",50.821611,-1.163939,NA,NA,5,"aqe","Air Quality England","roadside","urban","South East",NA,"aqengland","gos1","no2"
"927",74746,"GOS1","PM10",2012-05-16,NA,"measurement","Tichborne Way",50.821611,-1.163939,NA,NA,10,"aqe","Air Quality England","roadside","urban","South East",NA,"aqengland","gos1","pm10"
"928",74749,"GOS1","T",2012-05-16,NA,"measurement","Tichborne Way",50.821611,-1.163939,NA,NA,17,"aqe","Air Quality England",NA,NA,"South East",NA,"aqengland","gos1","temp"
"929",74744,"GOS1","NOXasNO2",2012-05-16,NA,"measurement","Tichborne Way",50.821611,-1.163939,NA,NA,6,"aqe","Air Quality England","roadside","urban","South East",NA,"aqengland","gos1","nox"
"930",74747,"GOS1","DIR",2012-05-16,NA,"measurement","Tichborne Way",50.821611,-1.163939,NA,NA,2,"aqe","Air Quality England",NA,NA,"South East",NA,"aqengland","gos1","wd"
"931",74750,"GOS1","PRES",2012-05-16,2012-11-13,"measurement","Tichborne Way",50.821611,-1.163939,NA,NA,12,"aqe","Air Quality England",NA,NA,"South East",NA,"aqengland","gos1","pres"
"932",74742,"GOS1","NO",2012-05-16,NA,"measurement","Tichborne Way",50.821611,-1.163939,NA,NA,4,"aqe","Air Quality England","roadside","urban","South East",NA,"aqengland","gos1","no"
"933",74745,"GOS1","GE10",2012-05-16,NA,"measurement","Tichborne Way",50.821611,-1.163939,NA,NA,3,"aqe","Air Quality England","roadside","urban","South East",NA,"aqengland","gos1","ge10"
"934",74748,"GOS1","SPED",2012-05-16,NA,"measurement","Tichborne Way",50.821611,-1.163939,NA,NA,16,"aqe","Air Quality England",NA,NA,"South East",NA,"aqengland","gos1","ws"
"935",72457,"TRAF","NO2",1998-11-01,NA,"measurement","Trafford",53.448876,-2.320941,"",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","traf","no2"
"936",72461,"TRAF","SO2",1998-11-01,2013-08-01,"measurement","Trafford",53.448876,-2.320941,"",NA,15,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","traf","so2"
"937",72456,"TRAF","NO",1998-11-01,NA,"measurement","Trafford",53.448876,-2.320941,"",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","traf","no"
"938",72460,"TRAF","GE10",1998-11-01,NA,"measurement","Trafford",53.448876,-2.320941,"",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","traf","ge10"
"939",72458,"TRAF","NOXasNO2",1998-11-01,NA,"measurement","Trafford",53.448876,-2.320941,"",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","traf","nox"
"940",72459,"TRAF","PM10",1998-11-01,NA,"measurement","Trafford",53.448876,-2.320941,"",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","traf","pm10"
"941",73696,"TRF2","NO",2004-09-03,NA,"measurement","Trafford A56",53.442476,-2.311421,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","trf2","no"
"942",73699,"TRF2","PM10",2004-09-03,NA,"measurement","Trafford A56",53.442476,-2.311421,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","trf2","pm10"
"943",73697,"TRF2","NO2",2004-09-03,NA,"measurement","Trafford A56",53.442476,-2.311421,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","trf2","no2"
"944",73700,"TRF2","GE10",2004-09-03,NA,"measurement","Trafford A56",53.442476,-2.311421,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","trf2","ge10"
"945",73698,"TRF2","NOXasNO2",2004-09-03,NA,"measurement","Trafford A56",53.442476,-2.311421,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","trf2","nox"
"946",73400,"WAKE","NO2",2003-01-01,NA,"measurement","Wakefield",53.678468,-1.489461,"",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wake","no2"
"947",73401,"WAKE","NOXasNO2",2003-01-01,NA,"measurement","Wakefield",53.678468,-1.489461,"",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wake","nox"
"948",73399,"WAKE","NO",2003-01-01,NA,"measurement","Wakefield",53.678468,-1.489461,"",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wake","no"
"949",73395,"WAK2","NO2",2003-01-01,NA,"measurement","Wakefield Horbury Road",53.665805,-1.53673,"",NA,5,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","wak2","no2"
"950",73396,"WAK2","NOXasNO2",2003-01-01,NA,"measurement","Wakefield Horbury Road",53.665805,-1.53673,"",NA,6,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","wak2","nox"
"951",73394,"WAK2","NO",2003-01-01,NA,"measurement","Wakefield Horbury Road",53.665805,-1.53673,"",NA,4,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","wak2","no"
"952",74740,"WD1","NO2",2012-01-01,NA,"measurement","Wallingford",51.601041,-1.12355,"51",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wd1","no2"
"953",74741,"WD1","NOXasNO2",2012-01-01,NA,"measurement","Wallingford",51.601041,-1.12355,"51",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wd1","nox"
"954",74739,"WD1","NO",2012-01-01,NA,"measurement","Wallingford",51.601041,-1.12355,"51",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wd1","no"
"955",74634,"WL4","PM10",2007-11-01,NA,"measurement","Waltham Crooked Billet",51.601728,-0.016442,"",NA,10,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","wl4","pm10"
"956",74350,"WL4","NOXasNO2",2007-11-01,NA,"measurement","Waltham Crooked Billet",51.601728,-0.016442,"",NA,6,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","wl4","nox"
"957",74348,"WL4","NO",2007-11-01,NA,"measurement","Waltham Crooked Billet",51.601728,-0.016442,"",NA,4,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","wl4","no"
"958",74349,"WL4","NO2",2007-11-01,NA,"measurement","Waltham Crooked Billet",51.601728,-0.016442,"",NA,5,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","wl4","no2"
"959",74633,"WL4","GE10",2007-11-01,NA,"measurement","Waltham Crooked Billet",51.601728,-0.016442,"",NA,3,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","wl4","ge10"
"960",74629,"WL1","NO2",1998-08-21,NA,"measurement","Waltham Forest Dawlish Rd",51.562376,-0.004898,"",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wl1","no2"
"961",74668,"WL1","DIR",2001-06-20,NA,"measurement","Waltham Forest Dawlish Rd",51.562376,-0.004898,"",NA,2,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wl1","wd"
"962",74136,"WL1","SO2",1998-07-11,2009-06-30,"measurement","Waltham Forest Dawlish Rd",51.562376,-0.004898,"",NA,15,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wl1","so2"
"963",74632,"WL1","PM10",1998-07-05,NA,"measurement","Waltham Forest Dawlish Rd",51.562376,-0.004898,"",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wl1","pm10"
"964",74628,"WL1","NO",1998-08-21,NA,"measurement","Waltham Forest Dawlish Rd",51.562376,-0.004898,"",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wl1","no"
"965",74669,"WL1","SPED",2001-06-20,NA,"measurement","Waltham Forest Dawlish Rd",51.562376,-0.004898,"",NA,16,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wl1","ws"
"966",74631,"WL1","GE10",1998-07-05,NA,"measurement","Waltham Forest Dawlish Rd",51.562376,-0.004898,"",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wl1","ge10"
"967",74630,"WL1","NOXasNO2",1998-08-21,NA,"measurement","Waltham Forest Dawlish Rd",51.562376,-0.004898,"",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wl1","nox"
"968",74637,"WL5","NV10",2007-09-20,NA,"measurement","Waltham Forest Leyton",51.556239,-0.013628,"",NA,7,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wl5","nv10"
"969",74352,"WL5","NO2",2007-09-20,NA,"measurement","Waltham Forest Leyton",51.556239,-0.013628,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wl5","no2"
