"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","network_parameter_id","network_id","network_name","site_type","region","agglomeration","database_name","site_friendly","variable_friendly"
"1746",828,"5011","H+(D)",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",143,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","h+(d)"
"1747",821,"5011","Na(D)",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",134,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","na(d)"
"1748",853,"5011","Mg(D)",1987-02-09,2001-01-01,"md_measurement","Glen Dye",NA,NA,"185",701,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","mg(d)"
"1749",846,"5011","cond",1987-02-09,NA,"md_measurement","Glen Dye",NA,NA,"185",694,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","cond"
"1750",814,"5011","SO4-S(NM)",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",126,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","so4-s(nm)"
"1751",871,"5011","NO2-N",1987-03-02,1993-03-29,"md_measurement","Glen Dye",NA,NA,"185",848,"35","Other Acid deposition measurements","rural","North East Scotland",NA,"scotarc","5011","no2-n"
"1752",839,"5011","Na",1987-02-09,NA,"md_measurement","Glen Dye",NA,NA,"185",685,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","na"
"1753",807,"5011","NH4-N",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",118,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","nh4-n"
"1754",864,"5011","rem a",1990-01-08,1998-01-12,"md_measurement","Glen Dye",NA,NA,"185",715,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","rem_a"
"1755",832,"5011","diff",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",148,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","diff"
"1756",825,"5011","K(D)",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",138,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","k(d)"
"1757",857,"5011","PO4-P(D)",1987-02-09,2001-01-01,"md_measurement","Glen Dye",NA,NA,"185",705,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","po4-p(d)"
"1758",818,"5011","SO4-S(D)",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",131,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","so4-s(d)"
"1759",850,"5011","NO3-N(D)",1987-02-09,2001-01-01,"md_measurement","Glen Dye",NA,NA,"185",698,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","no3-n(d)"
"1760",843,"5011","K",1987-02-09,NA,"md_measurement","Glen Dye",NA,NA,"185",689,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","k"
"1761",811,"5011","Cl",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",122,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","cl"
"1762",868,"5011","wsect",1987-01-01,1996-12-31,"md_measurement","Glen Dye",NA,NA,"185",830,"35","Other Acid deposition measurements","rural","North East Scotland",NA,"scotarc","5011","wsect"
"1763",836,"5011","SO4-S",1987-02-09,NA,"md_measurement","Glen Dye",NA,NA,"185",682,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","so4-s"
"1764",804,"5011","pH",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",115,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","ph"
"1765",861,"5011","sum+",1987-02-09,1998-01-12,"md_measurement","Glen Dye",NA,NA,"185",712,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","sum+"
"1766",829,"5011","r",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",145,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","rain"
"1767",822,"5011","Mg(D)",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",135,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","mg(d)"
"1768",854,"5011","Ca(D)",1987-02-09,2001-01-01,"md_measurement","Glen Dye",NA,NA,"185",702,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","ca(d)"
"1769",847,"5011","calccond",1987-02-09,1998-01-12,"md_measurement","Glen Dye",NA,NA,"185",695,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","calccond"
"1770",815,"5011","cond",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",128,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","cond"
"1771",872,"5011","NO2",1993-02-01,1995-01-02,"md_measurement","Glen Dye",NA,NA,"185",996,"35","Other Acid deposition measurements","rural","North East Scotland",NA,"scotarc","5011","no2"
"1772",840,"5011","Mg",1987-02-09,NA,"md_measurement","Glen Dye",NA,NA,"185",686,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","mg"
"1773",808,"5011","Na",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",119,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","na"
"1774",865,"5011","rem b",1990-01-08,1998-01-12,"md_measurement","Glen Dye",NA,NA,"185",716,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","rem_b"
"1775",833,"5011","rem a",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",149,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","rem_a"
"1776",858,"5011","SO4-S(NM)(D)",1987-02-09,2001-01-01,"md_measurement","Glen Dye",NA,NA,"185",707,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","so4-s(nm)(d)"
"1777",826,"5011","PO4-P(D)",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",139,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","po4-p(d)"
"1778",819,"5011","NO3-N(D)",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",132,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","no3-n(d)"
"1779",851,"5011","NH4-N(D)",1987-02-09,2001-01-01,"md_measurement","Glen Dye",NA,NA,"185",699,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","nh4-n(d)"
"1780",844,"5011","PO4-P",1987-02-09,NA,"md_measurement","Glen Dye",NA,NA,"185",690,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","po4-p"
"1781",812,"5011","K",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",123,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","k"
"1782",869,"5011","rem e",1987-01-01,1997-12-31,"md_measurement","Glen Dye",NA,NA,"185",839,"35","Other Acid deposition measurements","rural","North East Scotland",NA,"scotarc","5011","rem_e"
"1783",837,"5011","NO3-N",1987-02-09,NA,"md_measurement","Glen Dye",NA,NA,"185",683,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","no3-n"
"1784",805,"5011","SO4-S",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",116,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","so4-s"
"1785",862,"5011","sum-",1987-02-09,1998-01-12,"md_measurement","Glen Dye",NA,NA,"185",713,"33","Weekly rainfall (LOW)","rural","North East Scotland",NA,"scotarc","5011","sum-"
"1786",830,"5011","sum+",1987-01-01,1989-12-31,"md_measurement","Glen Dye",NA,NA,"185",146,"31","Daily rainfall WOC","rural","North East Scotland",NA,"scotarc","5011","sum+"
"1787",183,"1302502","SO2",1968-03-26,1972-03-27,"md_measurement","GLENROTHES 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1302502","so2"
"1788",184,"1302502","bs",1968-03-26,1972-03-27,"md_measurement","GLENROTHES 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1302502","bs"
"1789",185,"1302503","SO2",1971-03-30,1982-03-29,"md_measurement","GLENROTHES 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1302503","so2"
"1790",186,"1302503","bs",1971-03-30,1982-03-29,"md_measurement","GLENROTHES 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1302503","bs"
"1791",1764,"82291","NO2",1900-01-01,1900-01-01,"md_measurement","GOLSPIE 1N",NA,NA,"0",94,"24","NO2 Diffusion Tube",NA,"Highland",NA,"scotarc","82291","no2"
"1792",1766,"82293","NO2",1900-01-01,1900-01-01,"md_measurement","GOLSPIE 2N",NA,NA,"50",94,"24","NO2 Diffusion Tube",NA,"Highland",NA,"scotarc","82293","no2"
"1793",187,"1316001","SO2",1975-04-01,1982-03-29,"md_measurement","GOUROCK 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1316001","so2"
"1794",188,"1316001","bs",1975-04-01,1982-03-29,"md_measurement","GOUROCK 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1316001","bs"
"1795",7,"1006","SO4",1975-04-01,1984-04-02,"md_measurement","Grangemouth",NA,NA,NA,281,"51","Urban Sulphate",NA,"Central Scotland",NA,"scotarc","1006","so4"
"1796",407,"2053","Ti",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,239,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","ti"
"1797",400,"2053","Fe",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,232,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","fe"
"1798",404,"2053","Ni",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,236,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","ni"
"1799",397,"2053","Co",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,229,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","cobalt"
"1800",408,"2053","V",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,240,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","v"
"1801",401,"2053","Ge",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,233,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","ge"
"1802",394,"2053","As",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,226,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","as"
"1803",405,"2053","Pb",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,237,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","pb"
"1804",398,"2053","Cr",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,230,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","cr"
"1805",409,"2053","Zn",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,241,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","zn"
"1806",402,"2053","Mn",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,234,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","mn"
"1807",395,"2053","Be",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,227,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","be"
"1808",406,"2053","Sb",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,238,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","sb"
"1809",399,"2053","Cu",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,231,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","cu"
"1810",403,"2053","Mo",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,235,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","mo"
"1811",396,"2053","Cd",1975-11-04,1978-02-28,"md_measurement","Grangemouth",NA,NA,NA,228,"41","multi-element",NA,"Central Scotland",NA,"scotarc","2053","cd"
"1812",2143,"GRAN","BENZENE",2002-03-06,NA,"md_measurement","Grangemouth",56.010319,-3.704399,"3",995,"nahc","Non-Automatic Hydrocarbon Network","urban_industrial","Central Scotland",NA,"scotarc","gran","benzene"
"1813",3025,"GRAN","M_T",2010-08-01,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",1372,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","gran","temp"
"1814",2567,"GRAN","V25",2008-12-03,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",1010,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","v25"
"1815",2624,"GRAN","V10",2009-04-16,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",1008,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","v10"
"1816",2140,"GRAN","GE10",2001-01-01,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",6,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","ge10"
"1817",2144,"GRAN","13BDIENE",2003-05-26,NA,"md_measurement","Grangemouth",56.010319,-3.704399,"3",997,"nahc","Non-Automatic Hydrocarbon Network","urban_industrial","Central Scotland",NA,"scotarc","gran","13bdiene"
"1818",3026,"GRAN","M_SPED",2010-08-01,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",1373,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","gran","ws"
"1819",2137,"GRAN","CO",2003-01-17,2007-09-30,"measurement","Grangemouth",56.010319,-3.704399,"3",1,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","co"
"1820",2141,"GRAN","SO2",2001-01-01,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",8,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","so2"
"1821",2565,"GRAN","PM25",2008-12-03,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",7,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","pm25"
"1822",2145,"GRAN","PM10",2001-01-01,2009-04-16,"measurement","Grangemouth",56.010319,-3.704399,"3",999,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","pm10"
"1823",3027,"GRAN","M_DIR",2010-08-01,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",1374,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","gran","wd"
"1824",2138,"GRAN","NO",2001-01-01,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",2,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","no"
"1825",2142,"GRAN","NOXasNO2",2001-01-01,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",9,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","nox"
"1826",2566,"GRAN","NV25",2008-12-03,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",1009,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","nv25"
"1827",2623,"GRAN","NV10",2009-04-16,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",1007,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","nv10"
"1828",2139,"GRAN","NO2",2001-01-01,NA,"measurement","Grangemouth",56.010319,-3.704399,"3",3,"saun","Scottish Automatic Urban Network","urban_industrial","Central Scotland",NA,"scotarc","gran","no2"
"1829",189,"1320002","SO2",1961-04-04,1989-04-03,"md_measurement","GRANGEMOUTH 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320002","so2"
"1830",190,"1320002","bs",1961-04-04,1989-04-03,"md_measurement","GRANGEMOUTH 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320002","bs"
"1831",191,"1320003","SO2",1972-03-28,1982-03-29,"md_measurement","GRANGEMOUTH 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320003","so2"
"1832",192,"1320003","bs",1972-03-28,1982-03-29,"md_measurement","GRANGEMOUTH 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320003","bs"
"1833",194,"1320004","bs",1973-04-03,1988-03-28,"md_measurement","GRANGEMOUTH 4",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320004","bs"
"1834",193,"1320004","SO2",1973-04-03,1988-03-28,"md_measurement","GRANGEMOUTH 4",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320004","so2"
"1835",195,"1320005","SO2",1973-04-03,1976-03-29,"md_measurement","GRANGEMOUTH 5",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320005","so2"
"1836",196,"1320005","bs",1973-04-03,1976-03-29,"md_measurement","GRANGEMOUTH 5",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320005","bs"
"1837",198,"1320006","bs",1973-04-03,1982-03-29,"md_measurement","GRANGEMOUTH 6",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320006","bs"
"1838",197,"1320006","SO2",1973-04-03,1982-03-29,"md_measurement","GRANGEMOUTH 6",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320006","so2"
"1839",199,"1320007","SO2",1973-04-03,1980-03-31,"md_measurement","GRANGEMOUTH 7",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320007","so2"
"1840",200,"1320007","bs",1973-04-03,1980-03-31,"md_measurement","GRANGEMOUTH 7",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320007","bs"
"1841",201,"1320008","SO2",1975-04-01,1988-03-28,"md_measurement","GRANGEMOUTH 8",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320008","so2"
"1842",202,"1320008","bs",1975-04-01,1988-03-28,"md_measurement","GRANGEMOUTH 8",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1320008","bs"
"1843",3022,"GRA2","M_T",2010-08-01,NA,"measurement","Grangemouth Moray",56.013142,-3.710833,"4",1372,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","gra2","temp"
"1844",2685,"GRA2","SO2",2007-01-01,NA,"measurement","Grangemouth Moray",56.013142,-3.710833,"4",8,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","gra2","so2"
"1845",2704,"GRA2","SPED",2009-06-01,NA,"measurement","Grangemouth Moray",56.013142,-3.710833,"4",23,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","gra2","ws"
"1846",2682,"GRA2","NO",2009-06-01,NA,"measurement","Grangemouth Moray",56.013142,-3.710833,"4",2,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","gra2","no"
"1847",3023,"GRA2","M_SPED",2010-08-01,NA,"measurement","Grangemouth Moray",56.013142,-3.710833,"4",1373,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","gra2","ws"
"1848",2686,"GRA2","GE10",2007-01-01,2011-10-04,"measurement","Grangemouth Moray",56.013142,-3.710833,"4",6,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","gra2","ge10"
"1849",2683,"GRA2","NO2",2009-06-01,NA,"measurement","Grangemouth Moray",56.013142,-3.710833,"4",3,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","gra2","no2"
"1850",3024,"GRA2","M_DIR",2010-08-01,NA,"measurement","Grangemouth Moray",56.013142,-3.710833,"4",1374,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","gra2","wd"
"1851",2695,"GRA2","DIR",2009-06-01,NA,"measurement","Grangemouth Moray",56.013142,-3.710833,"4",22,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","gra2","wd"
"1852",2687,"GRA2","PM10",2007-01-01,2011-10-04,"measurement","Grangemouth Moray",56.013142,-3.710833,"4",999,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","gra2","pm10"
"1853",2684,"GRA2","NOXasNO2",2009-06-01,NA,"measurement","Grangemouth Moray",56.013142,-3.710833,"4",9,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","gra2","nox"
"1854",203,"1343501","SO2",1965-04-06,1975-03-31,"md_measurement","GREENOCK 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1343501","so2"
"1855",204,"1343501","bs",1965-04-06,1975-03-31,"md_measurement","GREENOCK 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1343501","bs"
"1856",1747,"82165","NO2",1900-01-01,1900-01-01,"md_measurement","GREENOCK 1N",NA,NA,"10",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82165","no2"
"1857",205,"1343502","SO2",1965-04-06,1970-04-06,"md_measurement","GREENOCK 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1343502","so2"
"1858",206,"1343502","bs",1965-04-06,1970-04-06,"md_measurement","GREENOCK 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1343502","bs"
"1859",1748,"82166","NO2",1992-12-29,2000-11-28,"md_measurement","GREENOCK 2N",NA,NA,"10",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82166","no2"
"1860",208,"1343503","bs",1973-04-03,1980-03-31,"md_measurement","GREENOCK 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1343503","bs"
"1861",207,"1343503","SO2",1973-04-03,1980-03-31,"md_measurement","GREENOCK 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1343503","so2"
"1862",1749,"82167","NO2",1992-12-29,NA,"md_measurement","GREENOCK 3N",NA,NA,"30",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82167","no2"
"1863",209,"1343504","SO2",1975-04-01,1982-03-29,"md_measurement","GREENOCK 4",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1343504","so2"
"1864",210,"1343504","bs",1975-04-01,1982-03-29,"md_measurement","GREENOCK 4",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1343504","bs"
"1865",1750,"82168","NO2",1900-01-01,1900-01-01,"md_measurement","GREENOCK 4N",NA,NA,"20",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82168","no2"
"1866",1761,"82253","NO2",1992-12-29,NA,"md_measurement","GREENOCK 5N",NA,NA,"10",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82253","no2"
"1867",1777,"82462","NO2",1992-12-29,NA,"md_measurement","GREENOCK 6N",NA,NA,"20",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82462","no2"
"1868",1834,"83591","NO2",2001-01-02,NA,"md_measurement","GREENOCK 7N",NA,NA,"44",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","83591","no2"
"1869",212,"1355201","bs",1964-04-07,1973-04-02,"md_measurement","HADDINGTON 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1355201","bs"
"1870",211,"1355201","SO2",1964-04-07,1973-04-02,"md_measurement","HADDINGTON 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1355201","so2"
"1871",215,"1355202","SO2",1990-04-03,1900-01-02,"md_measurement","HADDINGTON 2",NA,NA,NA,90,"9","LA Pay",NA,"Central Scotland",NA,"scotarc","1355202","so2"
"1872",216,"1355202","bs",1990-04-03,1900-01-02,"md_measurement","HADDINGTON 2",NA,NA,NA,91,"9","LA Pay",NA,"Central Scotland",NA,"scotarc","1355202","bs"
"1873",213,"1355202","SO2",1990-04-03,1992-03-30,"md_measurement","HADDINGTON 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1355202","so2"
"1874",214,"1355202","bs",1990-04-03,1992-03-30,"md_measurement","HADDINGTON 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1355202","bs"
"1875",217,"1355203","SO2",1991-04-02,1998-03-30,"md_measurement","HADDINGTON 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1355203","so2"
"1876",218,"1355203","bs",1991-04-02,1998-03-30,"md_measurement","HADDINGTON 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1355203","bs"
"1877",1712,"81961","NO2",1900-01-01,1900-01-01,"md_measurement","HADDINGTON 4N",NA,NA,"44",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","81961","no2"
"1878",1716,"82007","NO2",1992-12-29,NA,"md_measurement","HADDINGTON 5N",NA,NA,"50",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82007","no2"
"1879",219,"1370001","SO2",1961-04-04,1982-03-29,"md_measurement","HAMILTON 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","1370001","so2"
"1880",220,"1370001","bs",1961-04-04,1982-03-29,"md_measurement","HAMILTON 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","1370001","bs"
"1881",1693,"81932","NO2",1992-12-29,NA,"md_measurement","HAMILTON 1N",NA,NA,"44",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","81932","no2"
"1882",221,"1370002","SO2",1961-04-04,1966-04-04,"md_measurement","HAMILTON 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","1370002","so2"
"1883",222,"1370002","bs",1961-04-04,1966-04-04,"md_measurement","HAMILTON 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","1370002","bs"
"1884",1694,"81933","NO2",1900-01-01,1900-01-01,"md_measurement","HAMILTON 2N",NA,NA,"52",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","81933","no2"
